weekday_name,month,leap_year_condition,decade,output,output_year,output_day
4,7,0,214,23-7-2145,5,2
5,7,0,214,23-7-2146,6,2
6,7,0,214,23-7-2147,7,2
1,7,1,214,23-7-2148,8,2
2,7,0,214,23-7-2149,9,2
3,7,0,215,23-7-2150,0,2
4,7,0,215,23-7-2151,1,2
6,7,1,215,23-7-2152,2,2
0,7,0,215,23-7-2153,3,2
1,7,0,215,23-7-2154,4,2
2,7,0,215,23-7-2155,5,2
4,7,1,215,23-7-2156,6,2
5,7,0,215,23-7-2157,7,2
6,7,0,215,23-7-2158,8,2
0,7,0,215,23-7-2159,9,2
2,7,1,216,23-7-2160,0,2
3,7,0,216,23-7-2161,1,2
4,7,0,216,23-7-2162,2,2
5,7,0,216,23-7-2163,3,2
0,7,1,216,23-7-2164,4,2
1,7,0,216,23-7-2165,5,2
2,7,0,216,23-7-2166,6,2
3,7,0,216,23-7-2167,7,2
5,7,1,216,23-7-2168,8,2
6,7,0,216,23-7-2169,9,2
0,7,0,217,23-7-2170,0,2
1,7,0,217,23-7-2171,1,2
3,7,1,217,23-7-2172,2,2
4,7,0,217,23-7-2173,3,2
5,7,0,217,23-7-2174,4,2
6,7,0,217,23-7-2175,5,2
1,7,1,217,23-7-2176,6,2
2,7,0,217,23-7-2177,7,2
3,7,0,217,23-7-2178,8,2
4,7,0,217,23-7-2179,9,2
6,7,1,218,23-7-2180,0,2
0,7,0,218,23-7-2181,1,2
1,7,0,218,23-7-2182,2,2
2,7,0,218,23-7-2183,3,2
4,7,1,218,23-7-2184,4,2
5,7,0,218,23-7-2185,5,2
6,7,0,218,23-7-2186,6,2
0,7,0,218,23-7-2187,7,2
2,7,1,218,23-7-2188,8,2
3,7,0,218,23-7-2189,9,2
4,7,0,219,23-7-2190,0,2
5,7,0,219,23-7-2191,1,2
0,7,1,219,23-7-2192,2,2
1,7,0,219,23-7-2193,3,2
2,7,0,219,23-7-2194,4,2
3,7,0,219,23-7-2195,5,2
5,7,1,219,23-7-2196,6,2
6,7,0,219,23-7-2197,7,2
0,7,0,219,23-7-2198,8,2
1,7,0,219,23-7-2199,9,2
2,7,0,220,23-7-2200,0,2
5,8,0,180,23-8-1800,0,2
6,8,0,180,23-8-1801,1,2
0,8,0,180,23-8-1802,2,2
1,8,0,180,23-8-1803,3,2
3,8,1,180,23-8-1804,4,2
4,8,0,180,23-8-1805,5,2
5,8,0,180,23-8-1806,6,2
6,8,0,180,23-8-1807,7,2
1,8,1,180,23-8-1808,8,2
2,8,0,180,23-8-1809,9,2
3,8,0,181,23-8-1810,0,2
4,8,0,181,23-8-1811,1,2
6,8,1,181,23-8-1812,2,2
0,8,0,181,23-8-1813,3,2
1,8,0,181,23-8-1814,4,2
2,8,0,181,23-8-1815,5,2
4,8,1,181,23-8-1816,6,2
5,8,0,181,23-8-1817,7,2
6,8,0,181,23-8-1818,8,2
0,8,0,181,23-8-1819,9,2
2,8,1,182,23-8-1820,0,2
3,8,0,182,23-8-1821,1,2
4,8,0,182,23-8-1822,2,2
5,8,0,182,23-8-1823,3,2
0,8,1,182,23-8-1824,4,2
1,8,0,182,23-8-1825,5,2
2,8,0,182,23-8-1826,6,2
3,8,0,182,23-8-1827,7,2
5,8,1,182,23-8-1828,8,2
6,8,0,182,23-8-1829,9,2
0,8,0,183,23-8-1830,0,2
1,8,0,183,23-8-1831,1,2
3,8,1,183,23-8-1832,2,2
4,8,0,183,23-8-1833,3,2
5,8,0,183,23-8-1834,4,2
6,8,0,183,23-8-1835,5,2
1,8,1,183,23-8-1836,6,2
2,8,0,183,23-8-1837,7,2
3,8,0,183,23-8-1838,8,2
4,8,0,183,23-8-1839,9,2
6,8,1,184,23-8-1840,0,2
0,8,0,184,23-8-1841,1,2
1,8,0,184,23-8-1842,2,2
2,8,0,184,23-8-1843,3,2
4,8,1,184,23-8-1844,4,2
5,8,0,184,23-8-1845,5,2
6,8,0,184,23-8-1846,6,2
0,8,0,184,23-8-1847,7,2
2,8,1,184,23-8-1848,8,2
3,8,0,184,23-8-1849,9,2
4,8,0,185,23-8-1850,0,2
5,8,0,185,23-8-1851,1,2
0,8,1,185,23-8-1852,2,2
1,8,0,185,23-8-1853,3,2
2,8,0,185,23-8-1854,4,2
3,8,0,185,23-8-1855,5,2
5,8,1,185,23-8-1856,6,2
6,8,0,185,23-8-1857,7,2
0,8,0,185,23-8-1858,8,2
1,8,0,185,23-8-1859,9,2
3,8,1,186,23-8-1860,0,2
4,8,0,186,23-8-1861,1,2
5,8,0,186,23-8-1862,2,2
6,8,0,186,23-8-1863,3,2
1,8,1,186,23-8-1864,4,2
2,8,0,186,23-8-1865,5,2
3,8,0,186,23-8-1866,6,2
4,8,0,186,23-8-1867,7,2
6,8,1,186,23-8-1868,8,2
0,8,0,186,23-8-1869,9,2
1,8,0,187,23-8-1870,0,2
2,8,0,187,23-8-1871,1,2
4,8,1,187,23-8-1872,2,2
5,8,0,187,23-8-1873,3,2
6,8,0,187,23-8-1874,4,2
0,8,0,187,23-8-1875,5,2
2,8,1,187,23-8-1876,6,2
3,8,0,187,23-8-1877,7,2
4,8,0,187,23-8-1878,8,2
5,8,0,187,23-8-1879,9,2
0,8,1,188,23-8-1880,0,2
1,8,0,188,23-8-1881,1,2
2,8,0,188,23-8-1882,2,2
3,8,0,188,23-8-1883,3,2
5,8,1,188,23-8-1884,4,2
6,8,0,188,23-8-1885,5,2
0,8,0,188,23-8-1886,6,2
1,8,0,188,23-8-1887,7,2
3,8,1,188,23-8-1888,8,2
4,8,0,188,23-8-1889,9,2
5,8,0,189,23-8-1890,0,2
6,8,0,189,23-8-1891,1,2
1,8,1,189,23-8-1892,2,2
2,8,0,189,23-8-1893,3,2
3,8,0,189,23-8-1894,4,2
4,8,0,189,23-8-1895,5,2
6,8,1,189,23-8-1896,6,2
0,8,0,189,23-8-1897,7,2
1,8,0,189,23-8-1898,8,2
2,8,0,189,23-8-1899,9,2
3,8,0,190,23-8-1900,0,2
4,8,0,190,23-8-1901,1,2
5,8,0,190,23-8-1902,2,2
6,8,0,190,23-8-1903,3,2
1,8,1,190,23-8-1904,4,2
2,8,0,190,23-8-1905,5,2
3,8,0,190,23-8-1906,6,2
4,8,0,190,23-8-1907,7,2
6,8,1,190,23-8-1908,8,2
0,8,0,190,23-8-1909,9,2
1,8,0,191,23-8-1910,0,2
2,8,0,191,23-8-1911,1,2
4,8,1,191,23-8-1912,2,2
5,8,0,191,23-8-1913,3,2
6,8,0,191,23-8-1914,4,2
0,8,0,191,23-8-1915,5,2
2,8,1,191,23-8-1916,6,2
3,8,0,191,23-8-1917,7,2
4,8,0,191,23-8-1918,8,2
5,8,0,191,23-8-1919,9,2
0,8,1,192,23-8-1920,0,2
1,8,0,192,23-8-1921,1,2
2,8,0,192,23-8-1922,2,2
3,8,0,192,23-8-1923,3,2
5,8,1,192,23-8-1924,4,2
6,8,0,192,23-8-1925,5,2
0,8,0,192,23-8-1926,6,2
1,8,0,192,23-8-1927,7,2
3,8,1,192,23-8-1928,8,2
4,8,0,192,23-8-1929,9,2
5,8,0,193,23-8-1930,0,2
6,8,0,193,23-8-1931,1,2
1,8,1,193,23-8-1932,2,2
2,8,0,193,23-8-1933,3,2
3,8,0,193,23-8-1934,4,2
4,8,0,193,23-8-1935,5,2
6,8,1,193,23-8-1936,6,2
0,8,0,193,23-8-1937,7,2
1,8,0,193,23-8-1938,8,2
2,8,0,193,23-8-1939,9,2
4,8,1,194,23-8-1940,0,2
5,8,0,194,23-8-1941,1,2
6,8,0,194,23-8-1942,2,2
0,8,0,194,23-8-1943,3,2
2,8,1,194,23-8-1944,4,2
3,8,0,194,23-8-1945,5,2
4,8,0,194,23-8-1946,6,2
5,8,0,194,23-8-1947,7,2
0,8,1,194,23-8-1948,8,2
1,8,0,194,23-8-1949,9,2
2,8,0,195,23-8-1950,0,2
3,8,0,195,23-8-1951,1,2
5,8,1,195,23-8-1952,2,2
6,8,0,195,23-8-1953,3,2
0,8,0,195,23-8-1954,4,2
1,8,0,195,23-8-1955,5,2
3,8,1,195,23-8-1956,6,2
4,8,0,195,23-8-1957,7,2
5,8,0,195,23-8-1958,8,2
6,8,0,195,23-8-1959,9,2
1,8,1,196,23-8-1960,0,2
2,8,0,196,23-8-1961,1,2
3,8,0,196,23-8-1962,2,2
4,8,0,196,23-8-1963,3,2
6,8,1,196,23-8-1964,4,2
0,8,0,196,23-8-1965,5,2
1,8,0,196,23-8-1966,6,2
2,8,0,196,23-8-1967,7,2
4,8,1,196,23-8-1968,8,2
5,8,0,196,23-8-1969,9,2
6,8,0,197,23-8-1970,0,2
0,8,0,197,23-8-1971,1,2
2,8,1,197,23-8-1972,2,2
3,8,0,197,23-8-1973,3,2
4,8,0,197,23-8-1974,4,2
5,8,0,197,23-8-1975,5,2
0,8,1,197,23-8-1976,6,2
1,8,0,197,23-8-1977,7,2
2,8,0,197,23-8-1978,8,2
3,8,0,197,23-8-1979,9,2
5,8,1,198,23-8-1980,0,2
6,8,0,198,23-8-1981,1,2
0,8,0,198,23-8-1982,2,2
1,8,0,198,23-8-1983,3,2
3,8,1,198,23-8-1984,4,2
4,8,0,198,23-8-1985,5,2
5,8,0,198,23-8-1986,6,2
6,8,0,198,23-8-1987,7,2
1,8,1,198,23-8-1988,8,2
2,8,0,198,23-8-1989,9,2
3,8,0,199,23-8-1990,0,2
4,8,0,199,23-8-1991,1,2
6,8,1,199,23-8-1992,2,2
0,8,0,199,23-8-1993,3,2
1,8,0,199,23-8-1994,4,2
2,8,0,199,23-8-1995,5,2
4,8,1,199,23-8-1996,6,2
5,8,0,199,23-8-1997,7,2
6,8,0,199,23-8-1998,8,2
0,8,0,199,23-8-1999,9,2
2,8,1,200,23-8-2000,0,2
3,8,0,200,23-8-2001,1,2
4,8,0,200,23-8-2002,2,2
5,8,0,200,23-8-2003,3,2
0,8,1,200,23-8-2004,4,2
1,8,0,200,23-8-2005,5,2
2,8,0,200,23-8-2006,6,2
3,8,0,200,23-8-2007,7,2
5,8,1,200,23-8-2008,8,2
6,8,0,200,23-8-2009,9,2
0,8,0,201,23-8-2010,0,2
1,8,0,201,23-8-2011,1,2
3,8,1,201,23-8-2012,2,2
4,8,0,201,23-8-2013,3,2
5,8,0,201,23-8-2014,4,2
6,8,0,201,23-8-2015,5,2
1,8,1,201,23-8-2016,6,2
2,8,0,201,23-8-2017,7,2
3,8,0,201,23-8-2018,8,2
4,8,0,201,23-8-2019,9,2
6,8,1,202,23-8-2020,0,2
0,8,0,202,23-8-2021,1,2
1,8,0,202,23-8-2022,2,2
2,8,0,202,23-8-2023,3,2
4,8,1,202,23-8-2024,4,2
5,8,0,202,23-8-2025,5,2
6,8,0,202,23-8-2026,6,2
0,8,0,202,23-8-2027,7,2
2,8,1,202,23-8-2028,8,2
3,8,0,202,23-8-2029,9,2
4,8,0,203,23-8-2030,0,2
5,8,0,203,23-8-2031,1,2
0,8,1,203,23-8-2032,2,2
1,8,0,203,23-8-2033,3,2
2,8,0,203,23-8-2034,4,2
3,8,0,203,23-8-2035,5,2
5,8,1,203,23-8-2036,6,2
6,8,0,203,23-8-2037,7,2
0,8,0,203,23-8-2038,8,2
1,8,0,203,23-8-2039,9,2
3,8,1,204,23-8-2040,0,2
4,8,0,204,23-8-2041,1,2
5,8,0,204,23-8-2042,2,2
6,8,0,204,23-8-2043,3,2
1,8,1,204,23-8-2044,4,2
2,8,0,204,23-8-2045,5,2
3,8,0,204,23-8-2046,6,2
4,8,0,204,23-8-2047,7,2
6,8,1,204,23-8-2048,8,2
0,8,0,204,23-8-2049,9,2
1,8,0,205,23-8-2050,0,2
2,8,0,205,23-8-2051,1,2
4,8,1,205,23-8-2052,2,2
5,8,0,205,23-8-2053,3,2
6,8,0,205,23-8-2054,4,2
0,8,0,205,23-8-2055,5,2
2,8,1,205,23-8-2056,6,2
3,8,0,205,23-8-2057,7,2
4,8,0,205,23-8-2058,8,2
5,8,0,205,23-8-2059,9,2
0,8,1,206,23-8-2060,0,2
1,8,0,206,23-8-2061,1,2
2,8,0,206,23-8-2062,2,2
3,8,0,206,23-8-2063,3,2
5,8,1,206,23-8-2064,4,2
6,8,0,206,23-8-2065,5,2
0,8,0,206,23-8-2066,6,2
1,8,0,206,23-8-2067,7,2
3,8,1,206,23-8-2068,8,2
4,8,0,206,23-8-2069,9,2
5,8,0,207,23-8-2070,0,2
6,8,0,207,23-8-2071,1,2
1,8,1,207,23-8-2072,2,2
2,8,0,207,23-8-2073,3,2
3,8,0,207,23-8-2074,4,2
4,8,0,207,23-8-2075,5,2
6,8,1,207,23-8-2076,6,2
0,8,0,207,23-8-2077,7,2
1,8,0,207,23-8-2078,8,2
2,8,0,207,23-8-2079,9,2
4,8,1,208,23-8-2080,0,2
5,8,0,208,23-8-2081,1,2
6,8,0,208,23-8-2082,2,2
0,8,0,208,23-8-2083,3,2
2,8,1,208,23-8-2084,4,2
3,8,0,208,23-8-2085,5,2
4,8,0,208,23-8-2086,6,2
5,8,0,208,23-8-2087,7,2
0,8,1,208,23-8-2088,8,2
1,8,0,208,23-8-2089,9,2
2,8,0,209,23-8-2090,0,2
3,8,0,209,23-8-2091,1,2
5,8,1,209,23-8-2092,2,2
6,8,0,209,23-8-2093,3,2
0,8,0,209,23-8-2094,4,2
1,8,0,209,23-8-2095,5,2
3,8,1,209,23-8-2096,6,2
4,8,0,209,23-8-2097,7,2
5,8,0,209,23-8-2098,8,2
6,8,0,209,23-8-2099,9,2
0,8,0,210,23-8-2100,0,2
1,8,0,210,23-8-2101,1,2
2,8,0,210,23-8-2102,2,2
3,8,0,210,23-8-2103,3,2
5,8,1,210,23-8-2104,4,2
6,8,0,210,23-8-2105,5,2
0,8,0,210,23-8-2106,6,2
1,8,0,210,23-8-2107,7,2
3,8,1,210,23-8-2108,8,2
4,8,0,210,23-8-2109,9,2
5,8,0,211,23-8-2110,0,2
6,8,0,211,23-8-2111,1,2
1,8,1,211,23-8-2112,2,2
2,8,0,211,23-8-2113,3,2
3,8,0,211,23-8-2114,4,2
4,8,0,211,23-8-2115,5,2
6,8,1,211,23-8-2116,6,2
0,8,0,211,23-8-2117,7,2
1,8,0,211,23-8-2118,8,2
2,8,0,211,23-8-2119,9,2
4,8,1,212,23-8-2120,0,2
5,8,0,212,23-8-2121,1,2
6,8,0,212,23-8-2122,2,2
0,8,0,212,23-8-2123,3,2
2,8,1,212,23-8-2124,4,2
3,8,0,212,23-8-2125,5,2
4,8,0,212,23-8-2126,6,2
5,8,0,212,23-8-2127,7,2
0,8,1,212,23-8-2128,8,2
1,8,0,212,23-8-2129,9,2
2,8,0,213,23-8-2130,0,2
3,8,0,213,23-8-2131,1,2
5,8,1,213,23-8-2132,2,2
6,8,0,213,23-8-2133,3,2
0,8,0,213,23-8-2134,4,2
1,8,0,213,23-8-2135,5,2
3,8,1,213,23-8-2136,6,2
4,8,0,213,23-8-2137,7,2
5,8,0,213,23-8-2138,8,2
6,8,0,213,23-8-2139,9,2
1,8,1,214,23-8-2140,0,2
2,8,0,214,23-8-2141,1,2
3,8,0,214,23-8-2142,2,2
4,8,0,214,23-8-2143,3,2
6,8,1,214,23-8-2144,4,2
0,8,0,214,23-8-2145,5,2
1,8,0,214,23-8-2146,6,2
2,8,0,214,23-8-2147,7,2
4,8,1,214,23-8-2148,8,2
5,8,0,214,23-8-2149,9,2
6,8,0,215,23-8-2150,0,2
0,8,0,215,23-8-2151,1,2
2,8,1,215,23-8-2152,2,2
3,8,0,215,23-8-2153,3,2
4,8,0,215,23-8-2154,4,2
5,8,0,215,23-8-2155,5,2
0,8,1,215,23-8-2156,6,2
1,8,0,215,23-8-2157,7,2
2,8,0,215,23-8-2158,8,2
3,8,0,215,23-8-2159,9,2
5,8,1,216,23-8-2160,0,2
6,8,0,216,23-8-2161,1,2
0,8,0,216,23-8-2162,2,2
1,8,0,216,23-8-2163,3,2
3,8,1,216,23-8-2164,4,2
4,8,0,216,23-8-2165,5,2
5,8,0,216,23-8-2166,6,2
6,8,0,216,23-8-2167,7,2
1,8,1,216,23-8-2168,8,2
2,8,0,216,23-8-2169,9,2
3,8,0,217,23-8-2170,0,2
4,8,0,217,23-8-2171,1,2
6,8,1,217,23-8-2172,2,2
0,8,0,217,23-8-2173,3,2
1,8,0,217,23-8-2174,4,2
2,8,0,217,23-8-2175,5,2
4,8,1,217,23-8-2176,6,2
5,8,0,217,23-8-2177,7,2
6,8,0,217,23-8-2178,8,2
0,8,0,217,23-8-2179,9,2
2,8,1,218,23-8-2180,0,2
3,8,0,218,23-8-2181,1,2
4,8,0,218,23-8-2182,2,2
5,8,0,218,23-8-2183,3,2
0,8,1,218,23-8-2184,4,2
1,8,0,218,23-8-2185,5,2
2,8,0,218,23-8-2186,6,2
3,8,0,218,23-8-2187,7,2
5,8,1,218,23-8-2188,8,2
6,8,0,218,23-8-2189,9,2
0,8,0,219,23-8-2190,0,2
1,8,0,219,23-8-2191,1,2
3,8,1,219,23-8-2192,2,2
4,8,0,219,23-8-2193,3,2
5,8,0,219,23-8-2194,4,2
6,8,0,219,23-8-2195,5,2
1,8,1,219,23-8-2196,6,2
2,8,0,219,23-8-2197,7,2
3,8,0,219,23-8-2198,8,2
4,8,0,219,23-8-2199,9,2
5,8,0,220,23-8-2200,0,2
1,9,0,180,23-9-1800,0,2
2,9,0,180,23-9-1801,1,2
3,9,0,180,23-9-1802,2,2
4,9,0,180,23-9-1803,3,2
6,9,1,180,23-9-1804,4,2
0,9,0,180,23-9-1805,5,2
1,9,0,180,23-9-1806,6,2
2,9,0,180,23-9-1807,7,2
4,9,1,180,23-9-1808,8,2
5,9,0,180,23-9-1809,9,2
6,9,0,181,23-9-1810,0,2
0,9,0,181,23-9-1811,1,2
2,9,1,181,23-9-1812,2,2
3,9,0,181,23-9-1813,3,2
4,9,0,181,23-9-1814,4,2
5,9,0,181,23-9-1815,5,2
0,9,1,181,23-9-1816,6,2
1,9,0,181,23-9-1817,7,2
2,9,0,181,23-9-1818,8,2
3,9,0,181,23-9-1819,9,2
5,9,1,182,23-9-1820,0,2
6,9,0,182,23-9-1821,1,2
0,9,0,182,23-9-1822,2,2
1,9,0,182,23-9-1823,3,2
3,9,1,182,23-9-1824,4,2
4,9,0,182,23-9-1825,5,2
5,9,0,182,23-9-1826,6,2
6,9,0,182,23-9-1827,7,2
1,9,1,182,23-9-1828,8,2
2,9,0,182,23-9-1829,9,2
3,9,0,183,23-9-1830,0,2
4,9,0,183,23-9-1831,1,2
6,9,1,183,23-9-1832,2,2
0,9,0,183,23-9-1833,3,2
1,9,0,183,23-9-1834,4,2
2,9,0,183,23-9-1835,5,2
4,9,1,183,23-9-1836,6,2
5,9,0,183,23-9-1837,7,2
6,9,0,183,23-9-1838,8,2
0,9,0,183,23-9-1839,9,2
2,9,1,184,23-9-1840,0,2
3,9,0,184,23-9-1841,1,2
4,9,0,184,23-9-1842,2,2
5,9,0,184,23-9-1843,3,2
0,9,1,184,23-9-1844,4,2
1,9,0,184,23-9-1845,5,2
2,9,0,184,23-9-1846,6,2
3,9,0,184,23-9-1847,7,2
5,9,1,184,23-9-1848,8,2
6,9,0,184,23-9-1849,9,2
0,9,0,185,23-9-1850,0,2
1,9,0,185,23-9-1851,1,2
3,9,1,185,23-9-1852,2,2
4,9,0,185,23-9-1853,3,2
5,9,0,185,23-9-1854,4,2
6,9,0,185,23-9-1855,5,2
1,9,1,185,23-9-1856,6,2
2,9,0,185,23-9-1857,7,2
3,9,0,185,23-9-1858,8,2
4,9,0,185,23-9-1859,9,2
6,9,1,186,23-9-1860,0,2
0,9,0,186,23-9-1861,1,2
1,9,0,186,23-9-1862,2,2
2,9,0,186,23-9-1863,3,2
4,9,1,186,23-9-1864,4,2
5,9,0,186,23-9-1865,5,2
6,9,0,186,23-9-1866,6,2
0,9,0,186,23-9-1867,7,2
2,9,1,186,23-9-1868,8,2
3,9,0,186,23-9-1869,9,2
4,9,0,187,23-9-1870,0,2
5,9,0,187,23-9-1871,1,2
0,9,1,187,23-9-1872,2,2
1,9,0,187,23-9-1873,3,2
2,9,0,187,23-9-1874,4,2
3,9,0,187,23-9-1875,5,2
5,9,1,187,23-9-1876,6,2
6,9,0,187,23-9-1877,7,2
0,9,0,187,23-9-1878,8,2
1,9,0,187,23-9-1879,9,2
3,9,1,188,23-9-1880,0,2
4,9,0,188,23-9-1881,1,2
5,9,0,188,23-9-1882,2,2
6,9,0,188,23-9-1883,3,2
1,9,1,188,23-9-1884,4,2
2,9,0,188,23-9-1885,5,2
3,9,0,188,23-9-1886,6,2
4,9,0,188,23-9-1887,7,2
6,9,1,188,23-9-1888,8,2
0,9,0,188,23-9-1889,9,2
1,9,0,189,23-9-1890,0,2
2,9,0,189,23-9-1891,1,2
4,9,1,189,23-9-1892,2,2
5,9,0,189,23-9-1893,3,2
6,9,0,189,23-9-1894,4,2
0,9,0,189,23-9-1895,5,2
2,9,1,189,23-9-1896,6,2
3,9,0,189,23-9-1897,7,2
4,9,0,189,23-9-1898,8,2
5,9,0,189,23-9-1899,9,2
6,9,0,190,23-9-1900,0,2
0,9,0,190,23-9-1901,1,2
1,9,0,190,23-9-1902,2,2
2,9,0,190,23-9-1903,3,2
4,9,1,190,23-9-1904,4,2
5,9,0,190,23-9-1905,5,2
6,9,0,190,23-9-1906,6,2
0,9,0,190,23-9-1907,7,2
2,9,1,190,23-9-1908,8,2
3,9,0,190,23-9-1909,9,2
4,9,0,191,23-9-1910,0,2
5,9,0,191,23-9-1911,1,2
0,9,1,191,23-9-1912,2,2
1,9,0,191,23-9-1913,3,2
2,9,0,191,23-9-1914,4,2
3,9,0,191,23-9-1915,5,2
5,9,1,191,23-9-1916,6,2
6,9,0,191,23-9-1917,7,2
0,9,0,191,23-9-1918,8,2
1,9,0,191,23-9-1919,9,2
3,9,1,192,23-9-1920,0,2
4,9,0,192,23-9-1921,1,2
5,9,0,192,23-9-1922,2,2
6,9,0,192,23-9-1923,3,2
1,9,1,192,23-9-1924,4,2
2,9,0,192,23-9-1925,5,2
3,9,0,192,23-9-1926,6,2
4,9,0,192,23-9-1927,7,2
6,9,1,192,23-9-1928,8,2
0,9,0,192,23-9-1929,9,2
1,9,0,193,23-9-1930,0,2
2,9,0,193,23-9-1931,1,2
4,9,1,193,23-9-1932,2,2
5,9,0,193,23-9-1933,3,2
6,9,0,193,23-9-1934,4,2
0,9,0,193,23-9-1935,5,2
2,9,1,193,23-9-1936,6,2
3,9,0,193,23-9-1937,7,2
4,9,0,193,23-9-1938,8,2
5,9,0,193,23-9-1939,9,2
0,9,1,194,23-9-1940,0,2
1,9,0,194,23-9-1941,1,2
2,9,0,194,23-9-1942,2,2
3,9,0,194,23-9-1943,3,2
5,9,1,194,23-9-1944,4,2
6,9,0,194,23-9-1945,5,2
0,9,0,194,23-9-1946,6,2
1,9,0,194,23-9-1947,7,2
3,9,1,194,23-9-1948,8,2
4,9,0,194,23-9-1949,9,2
5,9,0,195,23-9-1950,0,2
6,9,0,195,23-9-1951,1,2
1,9,1,195,23-9-1952,2,2
2,9,0,195,23-9-1953,3,2
3,9,0,195,23-9-1954,4,2
4,9,0,195,23-9-1955,5,2
6,9,1,195,23-9-1956,6,2
0,9,0,195,23-9-1957,7,2
1,9,0,195,23-9-1958,8,2
2,9,0,195,23-9-1959,9,2
4,9,1,196,23-9-1960,0,2
5,9,0,196,23-9-1961,1,2
6,9,0,196,23-9-1962,2,2
0,9,0,196,23-9-1963,3,2
2,9,1,196,23-9-1964,4,2
3,9,0,196,23-9-1965,5,2
4,9,0,196,23-9-1966,6,2
5,9,0,196,23-9-1967,7,2
0,9,1,196,23-9-1968,8,2
1,9,0,196,23-9-1969,9,2
2,9,0,197,23-9-1970,0,2
3,9,0,197,23-9-1971,1,2
5,9,1,197,23-9-1972,2,2
6,9,0,197,23-9-1973,3,2
0,9,0,197,23-9-1974,4,2
1,9,0,197,23-9-1975,5,2
3,9,1,197,23-9-1976,6,2
4,9,0,197,23-9-1977,7,2
5,9,0,197,23-9-1978,8,2
6,9,0,197,23-9-1979,9,2
1,9,1,198,23-9-1980,0,2
2,9,0,198,23-9-1981,1,2
3,9,0,198,23-9-1982,2,2
4,9,0,198,23-9-1983,3,2
6,9,1,198,23-9-1984,4,2
0,9,0,198,23-9-1985,5,2
1,9,0,198,23-9-1986,6,2
2,9,0,198,23-9-1987,7,2
4,9,1,198,23-9-1988,8,2
5,9,0,198,23-9-1989,9,2
6,9,0,199,23-9-1990,0,2
0,9,0,199,23-9-1991,1,2
2,9,1,199,23-9-1992,2,2
3,9,0,199,23-9-1993,3,2
4,9,0,199,23-9-1994,4,2
5,9,0,199,23-9-1995,5,2
0,9,1,199,23-9-1996,6,2
1,9,0,199,23-9-1997,7,2
2,9,0,199,23-9-1998,8,2
3,9,0,199,23-9-1999,9,2
5,9,1,200,23-9-2000,0,2
6,9,0,200,23-9-2001,1,2
0,9,0,200,23-9-2002,2,2
1,9,0,200,23-9-2003,3,2
3,9,1,200,23-9-2004,4,2
4,9,0,200,23-9-2005,5,2
5,9,0,200,23-9-2006,6,2
6,9,0,200,23-9-2007,7,2
1,9,1,200,23-9-2008,8,2
2,9,0,200,23-9-2009,9,2
3,9,0,201,23-9-2010,0,2
4,9,0,201,23-9-2011,1,2
6,9,1,201,23-9-2012,2,2
0,9,0,201,23-9-2013,3,2
1,9,0,201,23-9-2014,4,2
2,9,0,201,23-9-2015,5,2
4,9,1,201,23-9-2016,6,2
5,9,0,201,23-9-2017,7,2
6,9,0,201,23-9-2018,8,2
0,9,0,201,23-9-2019,9,2
2,9,1,202,23-9-2020,0,2
3,9,0,202,23-9-2021,1,2
4,9,0,202,23-9-2022,2,2
5,9,0,202,23-9-2023,3,2
0,9,1,202,23-9-2024,4,2
1,9,0,202,23-9-2025,5,2
2,9,0,202,23-9-2026,6,2
3,9,0,202,23-9-2027,7,2
5,9,1,202,23-9-2028,8,2
6,9,0,202,23-9-2029,9,2
0,9,0,203,23-9-2030,0,2
1,9,0,203,23-9-2031,1,2
3,9,1,203,23-9-2032,2,2
4,9,0,203,23-9-2033,3,2
5,9,0,203,23-9-2034,4,2
6,9,0,203,23-9-2035,5,2
1,9,1,203,23-9-2036,6,2
2,9,0,203,23-9-2037,7,2
3,9,0,203,23-9-2038,8,2
4,9,0,203,23-9-2039,9,2
6,9,1,204,23-9-2040,0,2
0,9,0,204,23-9-2041,1,2
1,9,0,204,23-9-2042,2,2
2,9,0,204,23-9-2043,3,2
4,9,1,204,23-9-2044,4,2
5,9,0,204,23-9-2045,5,2
6,9,0,204,23-9-2046,6,2
0,9,0,204,23-9-2047,7,2
2,9,1,204,23-9-2048,8,2
3,9,0,204,23-9-2049,9,2
4,9,0,205,23-9-2050,0,2
5,9,0,205,23-9-2051,1,2
0,9,1,205,23-9-2052,2,2
1,9,0,205,23-9-2053,3,2
2,9,0,205,23-9-2054,4,2
3,9,0,205,23-9-2055,5,2
5,9,1,205,23-9-2056,6,2
6,9,0,205,23-9-2057,7,2
0,9,0,205,23-9-2058,8,2
1,9,0,205,23-9-2059,9,2
3,9,1,206,23-9-2060,0,2
4,9,0,206,23-9-2061,1,2
5,9,0,206,23-9-2062,2,2
6,9,0,206,23-9-2063,3,2
1,9,1,206,23-9-2064,4,2
2,9,0,206,23-9-2065,5,2
3,9,0,206,23-9-2066,6,2
4,9,0,206,23-9-2067,7,2
6,9,1,206,23-9-2068,8,2
0,9,0,206,23-9-2069,9,2
1,9,0,207,23-9-2070,0,2
2,9,0,207,23-9-2071,1,2
4,9,1,207,23-9-2072,2,2
5,9,0,207,23-9-2073,3,2
6,9,0,207,23-9-2074,4,2
0,9,0,207,23-9-2075,5,2
2,9,1,207,23-9-2076,6,2
3,9,0,207,23-9-2077,7,2
