,weekday_name,month,century,century_year,leap_year_condition,predicted_days_group_index,correct_output
30848,3,5,3,7.2,1,9,6
16905,5,7,0,6.3,0,9,3
37330,6,10,0,3.7,0,8,7
56530,6,9,3,9.0,0,9,4
10888,2,4,0,6.1,0,2,2
75485,3,9,0,9.7,0,9,8
93495,4,6,0,6.2,0,9,5
123590,1,9,0,8.2,0,9,4
77861,6,3,0,6.7,0,9,9
55738,5,7,4,0.0,0,9,4
143986,2,1,3,3.1,0,9,9
86000,1,11,1,8.6,0,8,3
88297,5,5,0,7.7,0,9,4
55360,4,7,0,2.2,0,9,4
80837,4,10,2,3.6,1,8,9
114611,3,10,3,2.6,0,8,9
2480,2,7,0,7.4,0,9,7
88555,3,5,3,3.5,0,9,4
61045,2,9,0,9.3,0,9,5
105967,4,1,1,0.3,0,9,8
16689,3,6,2,4.8,1,9,3
28442,4,11,3,7.2,1,8,5
84053,5,6,2,4.4,1,9,3
132763,1,8,0,3.2,1,9,6
80368,1,9,1,6.8,1,8,2
28549,4,12,0,7.8,0,8,5
75606,6,9,2,1.8,0,9,8
62670,2,1,1,1.4,0,9,6
51697,0,9,3,6.9,0,9,3
87009,5,1,3,9.3,0,9,4
34610,5,3,1,2.4,1,9,7
14165,2,12,1,3.0,0,8,9
38227,3,12,1,3.2,1,8,7
130857,5,3,1,3.1,0,9,6
56610,1,10,0,6.9,0,8,4
90083,4,9,2,5.9,0,9,4
114535,0,10,2,5.0,0,8,9
15890,1,4,2,5.1,0,2,3
130987,0,3,2,6.1,0,9,6
20860,3,5,0,0.8,1,9,4
2020,3,6,0,1.5,0,9,7
78459,3,4,2,6.4,1,2,2
32312,1,9,2,3.2,1,8,6
21207,0,5,3,5.5,0,9,4
78374,1,4,1,7.9,0,2,2
79011,4,6,0,1.4,0,9,2
43508,0,1,2,0.0,1,9,9
79172,1,6,1,7.5,0,9,2
26919,4,8,0,5.2,1,9,5
57178,2,11,2,3.6,1,8,4
69505,2,6,1,3.2,1,9,7
43760,0,2,0,5.1,0,0,2
80191,4,8,3,9.2,1,9,9
85523,1,10,1,1.0,0,8,3
59491,3,5,1,4.3,0,9,5
114855,0,11,1,6.9,0,8,2
78418,0,4,2,2.3,0,2,2
18725,5,11,2,7.9,0,8,3
135857,4,4,2,2.2,0,2,7
123358,5,8,2,5.1,0,9,4
52368,3,11,2,3.8,0,8,3
113675,0,8,1,9.2,1,9,9
42703,6,11,1,9.7,0,8,8
140498,4,5,0,5.1,0,9,8
137738,3,9,0,9.8,0,9,7
25283,3,4,0,2.0,1,2,5
126392,4,4,0,7.7,0,2,5
99418,2,8,3,7.1,0,9,6
110364,0,12,0,8.9,0,8,8
47790,6,12,0,7.1,0,8,9
141633,4,7,3,8.4,1,9,8
29164,0,1,2,9.2,1,9,6
59072,0,4,1,2.5,0,2,5
30428,5,4,3,5.3,0,2,6
32089,3,9,0,0.9,0,9,6
130715,6,2,3,9.0,0,0,6
27409,5,9,1,4.1,0,9,5
45918,5,7,2,0.4,1,9,9
115711,2,1,2,2.3,0,9,3
87422,0,3,0,0.4,1,9,4
32624,3,10,1,4.3,0,8,6
15334,2,3,0,9.6,1,9,3
35306,4,5,0,1.8,0,9,7
86752,6,1,1,3.6,1,9,4
25752,6,5,0,8.8,1,9,5
61637,4,10,2,8.4,1,8,5
125399,0,1,2,8.7,0,9,5
68732,5,4,1,6.1,0,2,7
112614,0,5,3,3.4,0,9,9
105097,6,11,0,3.5,0,8,7
79034,5,6,0,3.7,0,9,2
112723,4,6,0,4.2,0,9,2
41326,5,8,0,2.3,0,9,8
51622,5,9,2,9.4,0,9,3
139045,6,12,2,0.2,0,8,7
60374,5,7,2,2.4,1,9,5
54621,1,5,0,8.5,0,9,4
92464,0,3,2,3.4,0,9,5
39400,6,3,1,0.2,0,9,8
48430,5,1,3,1.0,0,9,3
124062,0,10,1,5.3,0,8,4
120006,2,12,1,0.7,0,8,3
111064,3,1,3,8.8,1,9,9
133188,6,9,0,5.6,1,8,6
140351,3,4,3,0.5,0,2,8
51144,4,8,2,1.7,0,9,3
30171,1,4,0,9.6,1,2,6
65426,4,8,0,6.3,0,9,6
83961,2,6,1,5.2,1,9,3
139678,5,3,0,3.3,0,9,8
129196,4,11,0,7.4,0,8,5
91816,6,1,3,8.8,1,9,5
97648,3,4,2,0.5,0,2,6
61676,2,10,3,2.3,0,8,5
49537,4,4,2,1.4,0,2,3
128184,3,8,2,6.5,0,9,5
38472,0,12,3,7.7,0,8,7
61127,5,9,1,7.5,0,9,5
139180,6,12,3,3.7,0,8,7
91031,2,12,0,0.4,1,8,4
1552,1,4,3,4.9,0,2,7
18823,1,11,3,7.7,0,8,3
19937,3,2,2,8.8,1,0,4
108076,5,6,2,0.7,0,9,8
15755,1,4,1,1.6,1,2,3
67711,1,1,3,4.3,0,9,7
64830,4,6,2,6.9,0,9,6
21928,3,7,2,7.4,0,9,4
116851,0,4,1,6.0,1,2,3
31485,5,7,2,0.7,0,9,6
121603,3,4,1,0.0,0,2,4
87408,5,2,3,9.1,0,0,4
144020,3,1,3,6.5,0,9,9
98492,4,6,2,4.7,0,9,6
9619,4,12,3,9.6,1,8,8
129168,4,11,0,4.6,0,8,5
52602,0,12,0,7.1,0,8,3
14784,3,1,3,4.8,1,9,3
141470,4,7,2,2.1,0,9,8
21498,0,6,2,4.5,0,9,4
58605,6,3,0,5.9,0,9,5
20313,0,3,2,6.3,0,9,4
103937,3,8,0,7.8,0,9,7
30756,1,5,2,8.0,1,9,6
121247,0,3,1,4.5,0,9,4
110333,3,12,0,5.8,0,8,8
99819,5,9,3,7.1,0,9,6
132221,5,6,2,9.2,1,9,6
98933,0,7,2,8.7,0,9,6
58736,1,3,1,9.0,0,9,5
88644,3,6,0,2.3,0,9,4
128129,4,8,2,1.0,0,9,5
63947,3,4,1,8.8,1,2,6
111740,4,3,2,6.2,0,9,9
19113,5,12,2,6.6,0,8,3
104311,0,9,0,5.1,0,9,7
101387,5,1,3,3.5,0,9,7
139766,2,3,1,2.1,0,9,8
109062,1,8,3,9.1,0,9,8
104784,0,10,1,2.3,0,8,7
92896,0,4,2,6.5,0,2,5
116774,2,4,0,8.3,0,2,3
50390,3,6,2,6.5,0,9,3
73904,6,5,1,2.0,1,9,8
105811,6,12,3,4.8,1,8,7
124644,4,11,3,3.4,0,8,4
8565,0,10,1,4.4,1,8,8
89721,1,8,2,9.8,0,9,4
43199,1,12,2,9.2,1,8,8
122222,3,5,3,1.8,0,9,4
94433,3,8,1,9.8,0,9,5
92190,4,2,3,6.1,0,0,5
41828,1,9,1,2.4,1,8,8
101103,2,1,0,5.1,0,9,7
73294,2,3,3,1.2,1,9,8
114188,2,9,3,0.4,1,8,2
22565,6,9,1,0.9,0,9,4
96622,0,1,3,8.2,0,9,6
123665,3,9,1,5.7,0,9,4
99685,0,9,2,3.7,0,9,6
142910,0,11,0,5.7,0,8,8
30260,6,4,1,8.5,0,2,6
73434,2,4,0,5.1,0,2,8
131703,2,5,1,7.5,0,9,6
38326,0,12,2,3.1,0,8,7
86202,1,11,3,8.8,1,8,3
107181,3,4,1,1.4,0,2,8
123800,4,9,2,9.2,1,9,4
143218,5,11,3,6.5,0,8,8
80667,2,10,0,6.6,0,8,9
67602,6,1,2,3.4,0,9,7
95234,0,10,1,9.7,0,8,5
97174,0,3,1,3.2,1,9,6
4783,1,12,3,7.2,1,8,7
45845,4,7,1,3.1,0,9,9
142475,3,10,0,2.3,0,8,8
60144,5,6,3,9.5,0,9,5
96027,1,12,1,8.8,1,8,5
19023,5,12,1,7.6,1,8,3
18590,5,11,1,4.4,1,8,3
12681,2,8,2,5.0,0,9,9
86649,5,1,0,3.3,0,9,4
82251,2,2,0,4.6,0,0,3
114584,5,10,2,9.9,0,8,9
87947,3,4,1,2.8,1,2,4
86979,2,1,3,6.3,0,9,4
8101,4,9,0,8.1,0,9,8
124327,2,11,0,1.7,0,8,4
96946,5,2,3,0.5,0,0,6
22966,1,10,1,0.9,0,8,4
112097,1,4,2,1.8,0,2,2
98373,3,6,1,2.8,1,9,6
111593,2,3,1,1.5,0,9,9
3153,0,8,3,4.6,0,9,7
144982,3,7,1,2.4,1,9,9
134024,4,11,0,9.0,0,8,6
39907,2,4,2,0.8,1,2,8
9037,0,11,2,1.5,0,8,8
66417,0,10,2,5.2,1,8,6
66950,6,11,3,8.4,1,8,6
143994,5,1,3,3.9,0,9,9
51182,2,8,2,5.5,0,9,3
129930,1,1,0,0.6,0,9,6
28205,2,11,1,3.5,0,8,5
143992,3,1,3,3.7,0,9,9
532,6,2,1,3.1,0,0,0
109451,3,9,3,7.9,0,9,8
144698,4,5,2,4.1,0,9,9
86883,2,1,2,6.7,0,9,4
136030,2,4,3,9.5,0,2,7
7143,6,6,3,2.6,0,9,8
17133,2,7,2,9.1,0,9,3
49688,3,4,3,6.5,0,2,3
88362,1,5,1,4.2,0,9,4
123322,2,8,2,1.5,0,9,4
144279,4,3,2,2.3,0,9,9
78202,4,4,0,0.7,0,2,2
25961,0,5,2,9.7,0,9,5
61126,4,9,1,7.4,0,9,5
64482,3,5,3,2.2,0,9,6
83951,3,6,1,4.2,0,9,3
67489,5,1,1,2.1,0,9,7
39125,2,2,2,2.8,1,0,1
55169,5,6,2,3.2,1,9,4
59468,3,5,1,2.0,1,9,5
137873,3,9,2,3.3,0,9,7
122228,4,5,3,2.4,1,9,4
41293,5,7,3,9.1,0,9,8
32216,0,9,1,3.6,1,8,6
7179,2,6,3,6.2,0,9,8
37391,5,10,0,9.8,0,8,7
26716,2,7,2,5.0,0,9,5
123127,5,8,0,2.0,1,9,4
44990,4,5,0,7.8,0,9,9
109377,2,9,3,0.5,0,9,8
134972,1,1,2,3.6,1,9,7
35374,5,5,0,8.6,0,9,7
95951,4,12,1,1.2,1,8,5
122970,5,7,2,6.4,1,9,4
67648,0,1,2,8.0,1,9,7
45383,4,6,0,7.0,0,9,2
88966,5,6,3,4.5,0,9,4
87520,2,3,1,0.2,0,9,4
7160,6,6,3,4.3,0,9,8
31594,1,7,3,1.6,1,9,6
96975,6,2,3,3.4,0,0,6
88844,0,6,2,2.3,0,9,4
81365,3,11,3,6.3,0,8,2
24195,6,1,1,3.5,0,9,5
32020,0,8,3,4.1,0,9,6
53169,0,1,2,3.7,0,9,4
91778,1,1,3,5.0,0,9,5
145614,6,8,3,5.5,0,9,9
33454,1,12,1,7.1,0,8,6
77046,1,1,0,5.4,0,9,9
62575,3,1,0,1.9,0,9,6
140341,5,4,2,9.5,0,2,8
62135,1,11,3,8.1,0,8,5
145633,2,8,3,7.4,0,9,9
12054,5,7,0,2.4,1,9,9
49437,5,4,1,1.4,0,2,3
87571,3,3,1,5.3,0,9,4
25740,5,5,0,7.6,1,9,5
15054,5,2,2,1.7,0,0,3
51089,5,8,1,6.2,0,9,3
33022,3,11,1,4.0,1,8,6
131212,1,4,0,8.5,0,2,6
125235,5,1,1,2.3,0,9,5
28094,5,11,0,2.4,1,8,5
110716,4,1,0,4.0,1,9,9
5131,0,1,3,1.9,0,9,8
130503,1,2,1,7.8,0,0,6
29968,6,3,2,9.4,0,9,6
98405,1,6,1,6.0,1,9,6
45836,0,7,1,2.2,0,9,9
2314,5,6,3,0.9,0,9,7
38847,5,1,3,5.1,0,9,8
70210,5,8,0,3.5,0,9,7
15323,2,3,0,8.5,0,9,3
38997,4,2,1,0.0,0,0,1
10008,5,1,3,8.4,1,9,9
68829,0,4,2,5.8,0,2,7
7215,5,6,3,9.8,0,9,8
137737,2,9,0,9.7,0,9,7
18863,2,12,0,1.6,1,8,3
92824,1,4,1,9.3,0,2,5
16433,5,5,3,9.3,0,9,3
92129,5,2,3,0.0,0,0,5
118951,5,9,2,5.5,0,9,3
20179,1,3,1,2.9,0,9,4
106450,5,2,1,8.5,0,0,1
35733,5,6,0,4.4,1,9,7
17524,0,8,2,8.1,0,9,3
82708,1,3,1,0.2,0,9,3
67499,3,1,1,3.1,0,9,7
49033,5,3,1,1.1,0,9,3
3364,5,9,1,5.6,1,8,7
26985,1,8,1,1.8,0,9,5
14147,1,12,1,1.2,1,8,9
111986,2,4,1,0.7,0,2,2
73693,2,4,3,1.0,0,2,8
101086,2,1,0,3.4,0,9,7
133356,5,9,2,2.4,1,8,6
107155,0,4,0,8.8,1,2,8
125444,6,1,3,3.2,1,9,5
100597,1,11,3,4.7,0,8,6
88878,1,6,2,5.7,0,9,4
55531,0,7,1,9.3,0,9,4
78917,5,5,3,2.1,0,9,9
51745,4,10,0,1.6,1,8,3
46394,3,8,2,7.9,0,9,9
29079,6,1,2,0.7,0,9,6
104936,1,10,2,7.5,0,8,7
76416,0,11,2,2.6,0,8,8
103909,3,8,0,5.0,0,9,7
70791,1,9,2,1.5,0,9,7
36753,1,8,2,6.2,0,9,7
11447,4,5,2,1.9,0,9,9
112505,5,5,2,2.5,0,9,9
60257,5,7,1,0.7,0,9,5
78506,4,4,3,1.1,0,2,2
26229,5,6,1,6.4,1,9,5
56979,6,11,0,3.7,0,8,4
74412,2,6,2,2.7,0,9,8
113681,0,8,1,9.8,0,9,9
49391,5,4,0,6.8,1,2,3
66442,3,10,2,7.7,0,8,6
107767,5,5,2,9.9,0,9,8
109561,1,10,0,8.8,1,8,8
142299,2,9,2,4.8,1,8,8
63207,0,2,2,5.0,0,0,6
27227,2,8,3,6.0,1,9,5
123324,5,8,2,1.7,0,9,4
51648,2,9,3,2.0,1,8,3
134767,5,1,0,3.1,0,9,7
58437,2,2,2,9.2,1,0,5
87364,6,2,3,4.7,0,0,4
33274,2,11,3,9.2,1,8,6
12865,1,9,0,3.3,0,9,2
95502,6,11,0,6.4,1,8,5
103221,0,6,1,6.4,1,9,7
84327,2,7,1,1.7,0,9,3
143411,0,12,1,5.7,0,8,8
61128,0,9,1,7.6,1,8,5
80971,2,10,3,7.0,0,8,9
78019,0,3,2,2.5,0,9,9
79714,4,7,3,1.6,1,9,9
10144,0,2,1,1.9,0,0,2
87250,5,2,2,3.3,0,0,4
115188,1,12,1,0.1,0,8,9
47635,2,11,3,1.7,0,8,2
75816,1,10,0,2.7,0,8,8
43989,5,2,2,8.0,1,0,2
78070,1,3,2,7.6,1,9,9
61149,5,9,1,9.7,0,9,5
35394,1,5,1,0.6,0,9,7
89719,6,8,2,9.6,1,9,4
52145,5,11,0,1.5,0,8,3
50458,3,6,3,3.3,0,9,3
47507,4,11,1,8.9,0,8,2
75649,4,9,2,6.1,0,9,8
24795,5,2,3,3.4,0,0,5
26921,6,8,0,5.4,0,9,5
120307,0,1,0,0.7,0,9,4
27392,5,9,1,2.4,1,8,5
40502,1,6,0,0.1,0,9,8
90872,0,11,2,4.6,0,8,4
64130,6,4,3,7.1,0,2,6
15173,5,2,3,3.6,1,0,3
54886,1,5,3,5.0,0,9,4
142568,0,10,1,1.6,1,8,8
25801,3,5,1,3.7,0,9,5
109629,1,10,1,5.6,1,8,8
24611,0,2,1,5.0,0,0,5
57579,4,12,2,3.6,1,8,4
18273,2,10,2,2.8,1,8,3
112880,3,6,1,9.9,0,9,2
101647,1,2,1,9.4,0,0,0
113556,6,8,0,7.3,0,9,9
10861,3,4,0,3.4,0,2,2
48538,1,2,0,1.7,0,0,3
31294,6,7,0,1.6,1,9,6
21811,4,7,1,5.7,0,9,4
93331,2,5,2,9.9,0,9,5
1025,2,3,2,2.3,0,9,7
53248,6,1,3,1.6,1,9,4
10382,3,2,3,5.7,0,0,2
140684,5,5,2,3.7,0,9,8
116016,4,2,1,2.7,0,0,3
42221,0,10,1,1.6,1,8,8
55108,5,6,1,7.1,0,9,4
110087,5,11,2,1.3,0,8,8
36146,1,7,0,5.6,1,9,7
56849,4,10,3,0.8,1,8,4
107286,1,4,2,1.9,0,2,8
87675,0,3,2,5.7,0,9,4
112637,1,5,3,5.7,0,9,9
16991,0,7,1,4.9,0,9,3
82102,5,1,2,9.8,0,9,3
102389,6,4,1,3.4,0,2,7
106098,0,1,2,3.4,0,9,8
83059,6,4,0,5.2,1,2,3
26735,5,7,2,6.9,0,9,5
10530,3,3,1,0.4,1,9,9
43547,0,1,2,3.9,0,9,9
26667,4,7,2,0.1,0,9,5
139785,5,3,1,4.0,1,9,8
64159,0,4,4,0.0,0,2,6
59100,0,4,1,5.3,0,2,5
99143,4,8,0,9.6,1,9,6
93530,6,6,0,9.7,0,9,5
7671,0,8,0,5.2,1,9,8
23409,0,11,1,5.1,0,8,4
136186,0,5,1,5.0,0,9,7
13685,0,11,0,5.1,0,8,2
4444,6,12,0,3.3,0,8,7
36745,5,8,2,5.4,0,9,7
25799,0,5,1,3.5,0,9,5
19292,4,1,0,4.4,1,9,4
120391,0,1,0,9.1,0,9,4
70261,6,8,0,8.6,0,9,7
37352,5,10,0,5.9,0,8,7
111548,3,3,0,7.0,0,9,9
11320,1,5,0,9.2,1,9,9
52085,0,10,3,5.6,1,8,3
91690,4,1,2,6.2,0,9,5
119941,6,12,0,4.2,0,8,3
119943,2,12,0,4.4,1,8,3
129503,1,11,3,8.1,0,8,5
28803,5,12,3,3.2,1,8,5
80130,4,8,3,3.1,0,9,9
26605,3,7,1,3.9,0,9,5
101781,6,2,3,2.8,1,0,7
70503,6,8,3,2.8,1,9,7
15971,4,4,3,3.2,1,2,3
42093,2,9,3,8.9,0,9,8
91789,1,1,3,6.1,0,9,5
28813,3,12,3,4.2,0,8,5
42574,0,11,0,6.8,1,8,8
68276,3,3,1,0.6,0,9,7
53782,6,3,0,4.8,1,9,4
128906,6,10,1,8.5,0,8,5
40740,3,6,2,3.9,0,9,8
27211,3,8,3,4.4,1,9,5
134736,2,1,0,0.0,0,9,7
99971,5,10,1,2.2,0,8,6
63542,2,3,1,8.4,1,9,6
7894,4,8,2,7.5,0,9,8
124858,4,12,1,4.7,0,8,4
19467,5,1,2,1.9,0,9,4
133507,3,9,3,7.5,0,9,6
42147,6,10,0,4.2,0,8,8
10452,4,3,0,2.6,0,9,9
90510,4,10,2,8.5,0,8,4
75454,6,9,0,6.6,0,9,8
132415,1,7,0,8.5,0,9,6
71044,1,10,0,6.7,0,8,7
34255,6,2,1,7.0,0,0,0
105116,2,11,0,5.4,0,8,7
105252,3,11,1,9.0,0,8,7
49946,2,5,2,2.2,0,9,3
125222,3,1,1,1.0,0,9,5
32977,3,11,0,9.5,0,8,6
130956,3,3,2,3.0,0,9,6
61402,5,10,0,4.9,0,8,5
73523,1,4,1,4.0,1,2,8
108857,5,8,1,8.6,0,9,8
49028,6,3,1,0.6,0,9,3
141509,4,7,2,6.0,1,9,8
100616,4,11,3,6.6,0,8,6
28662,4,12,1,9.1,0,8,5
114067,5,9,1,8.3,0,9,2
12450,1,8,0,1.9,0,9,9
3904,5,10,2,9.5,0,8,7
138155,3,10,1,1.4,0,8,7
102004,2,3,1,5.0,0,9,7
117250,6,5,1,5.8,0,9,3
25325,6,4,0,6.2,0,2,5
58185,3,2,0,4.0,1,0,5
72666,0,2,0,8.5,0,0,1
83500,2,5,0,9.2,1,9,3
98939,1,7,2,9.3,0,9,6
145974,2,10,3,1.4,0,8,9
126725,5,5,0,0.9,0,9,5
123925,5,10,0,1.6,1,8,4
129069,6,10,3,4.8,1,8,5
68446,6,3,2,7.6,1,9,7
2036,2,6,0,3.1,0,9,7
41344,0,8,0,4.1,0,9,8
98355,1,6,1,1.0,0,9,6
134966,1,1,2,3.0,0,9,7
11663,1,6,0,3.4,0,9,2
73191,0,3,2,0.9,0,9,8
12743,2,8,3,1.2,1,9,9
55760,6,8,0,2.1,0,9,4
98067,6,5,2,2.3,0,9,6
105540,5,12,0,7.7,0,8,7
108522,1,7,2,5.2,1,9,8
60801,5,8,2,5.0,0,9,5
37456,1,10,1,6.3,0,8,7
3136,0,8,3,2.9,0,9,7
109514,5,10,0,4.1,0,8,8
1104,2,3,3,0.2,0,9,7
2672,3,7,2,6.6,0,9,7
99367,2,8,3,2.0,1,9,6
64940,0,6,3,7.9,0,9,6
17742,6,9,0,9.8,0,9,3
83377,2,4,3,7.0,0,2,3
62146,1,11,3,9.2,1,8,5
94550,1,8,3,1.5,0,9,5
87587,2,3,1,6.9,0,9,4
25545,0,4,2,8.2,0,2,5
17030,0,7,1,8.8,1,9,3
134235,0,11,3,0.1,0,8,6
111921,6,4,0,4.2,0,2,2
28715,1,12,2,4.4,1,8,5
117998,0,7,1,0.4,1,9,3
74386,5,6,2,0.1,0,9,8
24828,4,2,3,6.7,0,0,5
49561,6,4,2,3.8,0,2,3
126261,0,3,3,4.7,0,9,5
114422,6,10,1,3.7,0,8,9
6154,6,4,1,3.9,0,2,8
51020,4,8,0,9.3,0,9,3
133484,3,9,3,5.2,1,8,6
53847,2,3,1,1.3,0,9,4
137199,2,7,3,6.1,0,9,7
137004,4,7,1,6.6,0,9,7
127184,3,6,0,6.7,0,9,5
5095,5,1,2,8.3,0,9,8
37619,1,10,3,2.6,0,8,7
72974,5,2,3,9.3,0,0,1
125329,4,1,2,1.7,0,9,5
127902,1,7,3,8.4,1,9,5
42184,3,10,0,7.9,0,8,8
126996,0,5,2,8.0,1,9,5
134272,4,11,3,3.8,0,8,6
119218,1,10,1,2.1,0,8,3
79151,3,6,1,5.4,0,9,2
70486,5,8,3,1.1,0,9,7
76640,6,12,0,4.9,0,8,8
3701,5,10,0,9.2,1,8,7
137516,6,8,2,7.7,0,9,7
58487,1,2,3,4.2,0,0,5
141814,6,8,1,6.4,1,9,8
87281,1,2,2,6.4,1,0,4
13972,0,11,3,3.8,0,8,2
123916,0,10,0,0.7,0,8,4
95494,3,11,0,5.6,1,8,5
14099,5,12,0,6.4,1,8,9
27975,2,10,3,0.6,0,8,5
93085,4,5,0,5.3,0,9,5
14486,4,1,0,5.0,0,9,3
145126,1,7,2,6.8,1,9,9
86994,0,1,3,7.8,0,9,4
87421,5,3,0,0.3,0,9,4
125756,4,2,2,4.3,0,0,5
28264,6,11,1,9.4,0,8,5
67199,1,12,2,3.2,1,8,6
106116,1,1,2,5.2,1,9,8
127562,5,7,0,4.4,1,9,5
13211,4,9,3,7.9,0,9,2
126798,5,5,0,8.2,0,9,5
126144,2,3,2,3.0,0,9,5
114789,1,11,1,0.3,0,8,2
88661,4,6,0,4.0,1,9,4
124725,0,12,0,1.4,0,8,4
86760,2,1,1,4.4,1,9,4
9475,0,12,2,5.2,1,8,8
87321,1,2,3,0.4,1,0,4
42913,1,12,0,0.6,0,8,8
8417,5,9,3,9.7,0,9,8
120354,3,1,0,5.4,0,9,4
36439,1,7,3,4.9,0,9,7
28532,4,12,0,6.1,0,8,5
64221,1,5,0,6.1,0,9,6
107002,4,3,3,3.6,1,9,8
93642,5,6,2,0.9,0,9,5
39401,0,3,1,0.3,0,9,8
100545,0,11,2,9.5,0,8,6
37383,2,10,0,9.0,0,8,7
78574,5,4,3,7.9,0,2,2
114556,5,10,2,7.1,0,8,9
38817,3,1,3,2.1,0,9,8
38938,1,2,0,4.1,0,0,1
41833,0,9,1,2.9,0,9,8
50274,5,6,1,4.9,0,9,3
74474,3,6,2,8.9,0,9,8
60818,5,8,2,6.7,0,9,5
124799,2,12,0,8.8,1,8,4
52900,0,12,3,6.9,0,8,3
90855,0,11,2,2.9,0,8,4
61440,3,10,0,8.7,0,8,5
143099,4,11,2,4.6,0,8,8
119161,1,10,0,6.4,1,8,3
15777,0,4,1,3.8,0,2,3
29070,2,1,1,9.8,0,9,6
141647,0,7,3,9.8,0,9,8
143142,2,11,2,8.9,0,8,8
50529,0,7,0,0.3,0,9,3
61224,1,9,2,7.2,1,8,5
72918,5,2,3,3.7,0,0,1
81081,0,11,0,7.9,0,8,2
57595,3,12,2,5.2,1,8,4
140733,3,5,2,8.6,0,9,8
16602,6,6,1,6.1,0,9,3
78078,4,3,2,8.4,1,9,9
125317,3,1,2,0.5,0,9,5
111188,4,2,1,1.1,0,0,2
139160,2,12,3,1.7,0,8,7
112878,1,6,1,9.7,0,9,2
20556,2,4,1,0.5,0,2,4
77318,3,1,3,2.6,0,9,9
78878,6,5,2,8.2,0,9,9
139579,6,1,3,3.5,0,9,8
77248,0,1,2,5.6,1,9,9
37242,1,9,3,5.0,0,9,7
46710,5,9,1,9.4,0,9,2
12094,6,7,0,6.4,1,9,9
146093,0,12,0,3.2,1,8,9
34909,0,4,0,2.2,0,2,7
94594,0,8,3,5.9,0,9,5
20256,6,3,2,0.6,0,9,4
66908,2,11,3,4.2,0,8,6
10856,4,4,0,2.9,0,2,2
56704,5,10,1,6.3,0,8,4
24124,2,1,0,6.4,1,9,5
124843,0,12,1,3.2,1,8,4
124628,5,11,3,1.8,0,8,4
74054,4,5,2,7.0,0,9,8
138808,5,11,3,6.6,0,8,7
47423,4,11,1,0.5,0,8,2
46635,2,9,1,1.9,0,9,2
5412,1,2,1,9.9,0,0,1
114312,2,10,0,2.7,0,8,9
97736,1,4,2,9.3,0,2,6
93879,6,7,0,4.5,0,9,5
3722,2,10,1,1.3,0,8,7
100299,2,11,0,4.9,0,8,6
92148,0,2,3,1.9,0,0,5
74630,1,7,0,4.4,1,9,8
140156,5,4,1,1.0,0,2,8
80560,2,9,3,6.0,1,8,2
26608,0,7,1,4.2,0,9,5
72653,4,2,0,7.2,1,0,1
74926,5,7,3,4.0,1,9,8
39364,4,3,0,6.6,0,9,8
89678,3,8,2,5.5,0,9,4
126216,0,3,3,0.2,0,9,5
63597,0,3,2,3.9,0,9,6
8262,1,9,2,4.2,0,9,8
76781,6,12,1,9.0,0,8,8
75400,2,9,0,1.2,1,8,8
9261,6,12,0,3.8,0,8,8
47956,3,12,2,3.7,0,8,9
106740,0,3,0,7.4,0,9,8
124042,3,10,1,3.3,0,8,4
70886,0,9,3,1.0,0,9,7
142466,6,10,0,1.4,0,8,8
31335,1,7,0,5.7,0,9,6
100084,6,10,2,3.5,0,8,6
117064,6,4,3,7.3,0,2,3
17238,0,7,3,9.6,1,9,3
59038,0,4,0,9.1,0,2,5
39982,4,4,2,8.3,0,2,8
42368,1,10,2,6.3,0,8,8
59995,2,6,2,4.6,0,9,5
111233,4,2,1,5.6,1,0,2
31713,3,8,0,3.4,0,9,6
111500,6,3,0,2.2,0,9,9
33636,4,12,3,5.3,0,8,6
144641,3,5,1,8.4,1,9,9
58878,3,3,3,3.2,1,9,5
29547,2,2,2,7.4,0,0,6
117602,4,6,1,0.9,0,9,3
55636,5,7,2,9.8,0,9,4
76184,4,10,3,9.5,0,8,8
145460,4,8,2,0.1,0,9,9
100804,0,12,1,5.3,0,8,6
30019,6,3,3,4.5,0,9,6
85336,0,9,3,2.4,1,8,3
101700,4,2,2,4.7,0,0,0
27544,6,9,2,7.6,1,9,5
34929,4,4,0,4.2,0,2,7
107464,6,4,3,9.7,0,2,8
14727,3,1,2,9.1,0,9,3
47789,5,12,0,7.0,0,8,9
46134,1,8,0,1.9,0,9,9
26788,0,7,3,2.2,0,9,5
73104,3,3,1,2.2,0,9,8
136505,0,6,0,6.8,1,9,7
116538,2,3,2,4.8,1,9,3
114730,6,11,0,4.4,1,8,2
38568,1,1,0,7.2,1,9,8
121680,1,4,1,7.7,0,2,4
142507,1,10,0,5.5,0,8,8
116562,4,3,2,7.2,1,9,3
15345,0,3,1,0.7,0,9,3
45894,3,7,1,8.0,1,9,9
16919,2,7,0,7.7,0,9,3
1101,6,3,2,9.9,0,9,7
36263,6,7,1,7.3,0,9,7
46298,2,8,1,8.3,0,9,9
21128,1,5,2,7.6,1,9,4
83957,4,6,1,4.8,1,9,3
22831,1,9,3,7.5,0,9,4
18250,1,10,2,0.5,0,8,3
96741,2,2,1,0.0,0,0,6
19044,3,12,1,9.7,0,8,3
119795,0,11,2,9.7,0,8,3
41452,1,8,1,4.9,0,9,8
132423,4,7,0,9.3,0,9,6
51050,5,8,1,2.3,0,9,3
99550,6,9,1,0.2,0,9,6
