,leap_year_condition,decade,decade4,predicted_year_digit,predicted_year
46693,0,197,1,7,1977
136944,0,190,0,6,1906
33483,1,200,0,8,2008
19629,0,218,0,6,2186
111009,0,213,1,7,2137
913,0,191,1,9,1919
90903,0,207,1,7,2077
18377,1,213,1,2,2132
84203,0,219,1,7,2197
61452,0,189,1,9,1899
108576,0,210,0,6,2106
10486,1,186,0,8,1868
81976,1,197,1,2,1972
54111,0,217,1,7,2177
60908,0,215,1,7,2157
51820,0,189,1,9,1899
122314,0,180,0,6,1806
3000,0,199,1,7,1997
45896,0,198,0,6,1986
141352,0,190,0,6,1906
129896,0,217,1,7,2177
57121,0,197,1,7,1977
36716,0,202,0,6,2026
26917,0,185,1,9,1859
125690,0,197,1,7,1977
18943,1,189,1,2,1892
78882,0,208,0,6,2086
89094,1,187,1,2,1872
118755,0,185,1,9,1859
115174,0,188,0,6,1886
35517,0,202,0,6,2026
115522,0,183,1,9,1839
47871,1,195,1,2,1952
63395,0,183,1,9,1839
120892,0,199,1,7,1997
26163,0,189,1,9,1899
142250,0,199,1,7,1997
60883,1,213,1,2,2132
72181,0,180,0,6,1806
25487,1,202,0,8,2028
94514,0,207,1,7,2077
12346,1,211,1,2,2112
62707,0,195,1,7,1957
49275,0,215,1,7,2157
48367,0,204,0,6,2046
58186,0,184,0,6,1846
85066,0,185,1,9,1859
54993,1,185,1,2,1852
122735,0,182,0,6,1826
136328,1,209,1,2,2092
12680,0,204,0,6,2046
144713,1,205,1,2,2052
15776,0,193,1,7,1937
83208,0,200,0,6,2006
11765,1,193,1,2,1932
119896,0,219,1,7,2197
145064,0,200,0,6,2006
110940,1,206,0,8,2068
6137,0,192,0,6,1926
58161,1,181,1,2,1812
37073,0,198,0,6,1986
83333,0,212,0,6,2126
114509,1,202,0,8,2028
92814,0,198,0,6,1986
63933,0,197,1,7,1977
60751,1,200,0,8,2008
85926,1,191,1,2,1912
120953,1,205,1,2,2052
107809,0,214,0,6,2146
132717,0,218,0,6,2186
70391,1,201,1,2,2012
13140,1,210,0,8,2108
130755,0,182,0,6,1826
102557,0,210,0,6,2106
101987,0,193,1,7,1937
40186,0,188,0,6,1886
106045,0,198,0,6,1986
64423,0,206,0,6,2066
141382,0,193,1,7,1937
11079,1,205,1,2,2052
144272,1,201,1,2,2012
116029,1,194,0,8,1948
16640,0,199,1,7,1997
67545,0,197,1,7,1977
32856,0,217,1,7,2177
6279,1,206,0,8,2068
99957,1,190,0,8,1908
77386,0,219,1,7,2197
48159,0,183,1,9,1839
116523,0,203,1,7,2037
37372,0,187,1,9,1879
146117,1,185,1,2,1852
85400,1,218,0,8,2188
128921,1,200,0,8,2008
65760,0,219,1,7,2197
23006,0,194,0,6,1946
135356,0,192,0,6,1926
70981,1,180,0,8,1808
8638,0,201,1,7,2017
85583,0,197,1,7,1977
7894,0,207,1,7,2077
108843,1,197,1,2,1972
118579,1,208,0,8,2088
135179,1,197,1,2,1972
27737,1,186,0,8,1868
94755,0,191,1,9,1919
27236,0,216,0,6,2166
3492,1,208,0,8,2088
76377,0,198,0,6,1986
129502,1,218,0,8,2188
88422,0,200,0,6,2006
145059,0,200,0,6,2006
140572,0,192,0,6,1926
89836,1,181,1,2,1812
80251,0,185,1,9,1859
46045,0,213,1,7,2137
38651,0,195,1,7,1957
82798,1,199,1,2,1992
46672,1,195,1,2,1952
142464,1,181,1,2,1812
91226,0,199,1,7,1997
98911,0,206,0,6,2066
127134,0,181,1,9,1819
65411,1,184,0,8,1848
17535,1,209,1,2,2092
100817,0,196,0,6,1966
82995,0,218,0,6,2186
15876,0,203,1,7,2037
80664,0,186,0,6,1866
77692,0,209,1,7,2097
128967,0,204,0,6,2046
85699,0,208,0,6,2086
29060,1,198,0,8,1988
98480,0,203,1,7,2037
99091,1,184,0,8,1848
115817,0,212,0,6,2126
21876,0,202,0,6,2026
56146,0,180,0,6,1806
96031,1,199,1,2,1992
60146,0,219,1,7,2197
118475,1,198,0,8,1988
19986,0,213,1,7,2137
49819,0,189,1,9,1899
23462,1,200,0,8,2008
130759,0,183,1,9,1839
5170,0,215,1,7,2157
134818,0,188,0,6,1886
138478,1,183,1,2,1832
145459,1,200,0,8,2008
135126,0,219,1,7,2197
136415,0,217,1,7,2177
3745,1,193,1,2,1932
108279,0,180,0,6,1806
109359,0,208,0,6,2086
19747,0,189,1,9,1899
140551,1,190,0,8,1908
131312,0,198,0,6,1986
34548,0,186,0,6,1866
3756,0,194,0,6,1946
5791,0,197,1,7,1977
10503,0,187,1,9,1879
83834,0,182,0,6,1826
16318,0,207,1,7,2077
133193,0,186,0,6,1866
145306,0,184,0,6,1846
77812,0,181,1,9,1819
26483,0,181,1,9,1819
30695,0,201,1,7,2017
42781,0,207,1,7,2077
28483,1,181,1,2,1812
7337,0,191,1,9,1919
117436,1,214,0,8,2148
137100,0,206,0,6,2066
78716,1,192,0,8,1928
81672,0,206,0,6,2066
135714,0,187,1,9,1879
65958,0,199,1,7,1997
73668,0,208,0,6,2086
88527,0,210,0,6,2106
13813,0,197,1,7,1977
80803,0,200,0,6,2006
69343,0,217,1,7,2177
34031,0,214,0,6,2146
19684,0,183,1,9,1839
55295,0,215,1,7,2157
40354,0,205,1,7,2057
135860,0,202,0,6,2026
30076,0,180,0,6,1806
101489,1,183,1,2,1832
76802,0,201,1,7,2017
9778,0,195,1,7,1957
28306,1,203,1,2,2032
92253,0,182,0,6,1826
74200,0,181,1,9,1819
16278,0,203,1,7,2037
58152,0,180,0,6,1806
140193,0,194,0,6,1946
125567,0,185,1,9,1859
107531,0,186,0,6,1866
56011,1,207,1,2,2072
90348,0,192,0,6,1926
136054,0,181,1,9,1819
115943,0,185,1,9,1859
73889,0,190,0,6,1906
43712,0,180,0,6,1806
80792,0,199,1,7,1997
20413,0,216,0,6,2166
57941,0,199,1,7,1997
66995,1,182,0,8,1828
101163,0,191,1,9,1919
24559,0,189,1,9,1899
22062,0,180,0,6,1806
18502,1,185,1,2,1852
112977,1,209,1,2,2092
98677,0,183,1,9,1839
25151,0,208,0,6,2086
94724,1,188,0,8,1888
40420,1,212,0,8,2128
109855,0,218,0,6,2186
26198,0,193,1,7,1937
109590,0,191,1,9,1919
16483,0,184,0,6,1846
112348,1,186,0,8,1868
144697,1,204,0,8,2048
10569,0,194,0,6,1946
83451,0,184,0,6,1846
97494,0,185,1,9,1859
75244,0,205,1,7,2057
143621,0,216,0,6,2166
23313,0,185,1,9,1859
72860,0,207,1,7,2077
44992,1,188,0,8,1888
85265,0,205,1,7,2057
37177,0,208,0,6,2086
132610,1,208,0,8,2088
83806,0,219,1,7,2197
76448,0,205,1,7,2057
59551,0,200,0,6,2006
124848,0,193,1,7,1937
139890,0,204,0,6,2046
38799,0,210,0,6,2106
80605,1,180,0,8,1808
28239,0,196,0,6,1966
92854,0,202,0,6,2026
31949,0,207,1,7,2077
47893,0,197,1,7,1977
37163,0,207,1,7,2077
87517,0,189,1,9,1899
139061,0,201,1,7,2017
35402,0,191,1,9,1919
4132,0,192,0,6,1926
59312,0,216,0,6,2166
70634,0,185,1,9,1859
78884,1,208,0,8,2088
25183,0,212,0,6,2126
25588,0,212,0,6,2126
96094,0,205,1,7,2057
88665,1,184,0,8,1848
53984,0,205,1,7,2057
58497,1,215,1,2,2152
8086,0,186,0,6,1866
8799,0,217,1,7,2177
42649,0,194,0,6,1946
5027,0,201,1,7,2017
93645,1,201,1,2,2012
139929,1,208,0,8,2088
103199,0,194,0,6,1946
99405,0,215,1,7,2157
45216,1,210,0,8,2108
65146,1,198,0,8,1988
53964,0,203,1,7,2037
9266,0,184,0,6,1846
30684,1,200,0,8,2008
122586,0,208,0,6,2086
43446,0,193,1,7,1937
67051,1,188,0,8,1888
139864,0,201,1,7,2017
137737,0,189,1,9,1899
17498,0,205,1,7,2057
50631,0,190,0,6,1906
88677,1,185,1,2,1852
80566,0,216,0,6,2166
69884,0,191,1,9,1919
648,0,204,0,6,2046
118102,1,200,0,8,2008
25535,1,207,1,2,2072
24030,0,217,1,7,2177
4422,0,181,1,9,1819
27434,0,196,0,6,1966
102910,0,205,1,7,2057
25308,0,184,0,6,1846
10596,0,197,1,7,1977
52422,1,209,1,2,2092
38122,0,182,0,6,1826
127364,0,204,0,6,2046
17282,0,183,1,9,1839
127910,1,219,1,2,2192
62886,0,213,1,7,2137
129480,0,215,1,7,2157
1197,0,219,1,7,2197
121957,0,185,1,9,1859
90560,0,213,1,7,2137
26344,0,207,1,7,2077
66237,1,187,1,2,1872
20577,0,192,0,6,1926
119215,0,191,1,9,1919
63116,0,195,1,7,1957
34066,0,218,0,6,2186
9020,0,199,1,7,1997
22300,0,204,0,6,2046
91839,0,181,1,9,1819
37447,0,195,1,7,1957
69888,0,191,1,9,1919
133980,0,184,0,6,1846
4763,1,215,1,2,2152
83602,0,199,1,7,1997
116397,0,190,0,6,1906
62533,0,217,1,7,2177
82668,0,186,0,6,1866
5262,0,184,0,6,1846
142671,0,201,1,7,2017
105320,0,205,1,7,2057
67729,0,216,0,6,2166
55769,0,183,1,9,1839
124580,0,207,1,7,2077
51058,0,193,1,7,1937
34235,0,195,1,7,1957
76610,0,181,1,9,1819
140721,0,207,1,7,2077
73832,1,184,0,8,1848
30365,0,209,1,7,2097
141988,0,213,1,7,2137
5882,1,206,0,8,2068
41418,0,191,1,9,1919
19536,1,208,0,8,2088
110381,0,190,0,6,1906
2714,1,210,0,8,2108
127491,0,217,1,7,2177
63816,0,185,1,9,1859
75468,1,188,0,8,1888
122535,0,203,1,7,2037
126175,0,206,0,6,2066
62715,0,195,1,7,1957
61113,0,196,0,6,1966
99590,0,194,0,6,1946
81004,0,180,0,6,1806
109016,0,214,0,6,2146
103387,0,213,1,7,2137
29919,0,204,0,6,2046
48453,0,213,1,7,2137
123271,1,196,0,8,1968
93529,1,189,1,2,1892
121751,1,204,0,8,2048
45427,0,191,1,9,1919
43113,0,200,0,6,2006
93211,0,197,1,7,1977
122399,0,189,1,9,1899
31952,0,207,1,7,2077
67222,0,205,1,7,2057
15663,1,182,0,8,1828
23492,0,203,1,7,2037
162,0,196,0,6,1966
105723,1,206,0,8,2068
38861,0,216,0,6,2166
45865,0,195,1,7,1957
76684,0,189,1,9,1899
77624,0,203,1,7,2037
29965,0,209,1,7,2097
45108,1,199,1,2,1992
51325,0,219,1,7,2197
115896,0,180,0,6,1806
6730,0,211,1,7,2117
144960,0,190,0,6,1906
104912,0,205,1,7,2057
126981,0,206,0,6,2066
98248,0,180,0,6,1806
94735,0,189,1,9,1899
79511,0,191,1,9,1919
42806,0,210,0,6,2106
113325,0,204,0,6,2046
45431,0,191,1,9,1919
41286,1,218,0,8,2188
52929,0,219,1,7,2197
10223,0,199,1,7,1997
7149,1,213,1,2,2132
50492,0,216,0,6,2166
138574,1,193,1,2,1932
119223,0,192,0,6,1926
107000,0,213,1,7,2137
104296,1,183,1,2,1832
1031,0,202,0,6,2026
51327,0,220,0,6,2206
69252,1,208,0,8,2088
36660,0,196,0,6,1966
45324,0,181,1,9,1819
9422,0,199,1,7,1997
52985,0,185,1,9,1859
74804,0,201,1,7,2017
7261,0,184,0,6,1846
77562,0,196,0,6,1966
5868,0,205,1,7,2057
71488,0,191,1,9,1919
94232,0,219,1,7,2197
64832,0,207,1,7,2077
37143,0,205,1,7,2057
110948,1,207,1,2,2072
68076,0,210,0,6,2106
140798,0,215,1,7,2157
144245,0,198,0,6,1986
62791,0,203,1,7,2037
91277,0,205,1,7,2057
5386,0,197,1,7,1977
13539,0,210,0,6,2106
18499,0,185,1,9,1859
99997,1,194,0,8,1948
105650,0,198,0,6,1986
52876,0,214,0,6,2146
27469,0,200,0,6,2006
50789,0,206,0,6,2066
87861,0,184,0,6,1846
67031,1,186,0,8,1868
132848,0,191,1,9,1919
136809,1,217,1,2,2172
74883,0,209,1,7,2097
37150,0,205,1,7,2057
6290,0,207,1,7,2077
36046,0,215,1,7,2157
8290,0,207,1,7,2077
62324,0,196,0,6,1966
37967,0,207,1,7,2077
122804,0,189,1,9,1899
49419,1,189,1,2,1892
24410,0,215,1,7,2157
30346,0,207,1,7,2077
123420,0,211,1,7,2117
71092,0,191,1,9,1919
55855,1,191,1,2,1912
23513,0,205,1,7,2057
3331,0,192,0,6,1926
132454,1,192,0,8,1928
39266,0,216,0,6,2166
55415,0,187,1,9,1879
134192,0,205,1,7,2057
135936,0,210,0,6,2106
21459,0,200,0,6,2006
298,0,209,1,7,2097
14871,0,183,1,9,1839
12823,1,219,1,2,2192
6180,0,196,0,6,1966
84302,1,189,1,2,1892
21899,0,204,0,6,2046
134869,0,193,1,7,1937
142540,1,188,0,8,1888
70103,0,212,0,6,2126
36626,0,193,1,7,1937
84601,0,219,1,7,2197
74627,0,184,0,6,1846
70645,0,186,0,6,1866
20400,0,215,1,7,2157
100535,0,208,0,6,2086
3558,0,215,1,7,2157
102772,1,191,1,2,1912
87789,0,217,1,7,2177
51779,0,185,1,9,1859
14728,1,209,1,2,2092
113503,1,182,0,8,1828
78996,0,220,0,6,2206
50420,0,209,1,7,2097
3794,0,198,0,6,1986
9621,0,219,1,7,2197
141211,0,216,0,6,2166
107659,0,199,1,7,1997
3713,1,190,0,8,1908
78645,0,184,0,6,1846
47222,0,210,0,6,2106
91298,0,207,1,7,2077
34232,0,194,0,6,1946
45525,1,201,1,2,2012
4229,0,201,1,7,2017
13028,1,199,1,2,1992
125766,0,205,1,7,2057
123815,0,210,0,6,2106
118748,1,185,1,2,1852
2817,0,181,1,9,1819
38935,0,183,1,9,1839
142451,0,220,0,6,2206
109761,1,208,0,8,2088
29966,1,209,1,2,2092
107481,0,181,1,9,1819
54652,1,191,1,2,1912
143494,1,204,0,8,2048
1598,0,219,1,7,2197
52327,0,199,1,7,1997
19987,0,213,1,7,2137
119026,0,213,1,7,2137
107026,1,216,0,8,2168
29956,0,208,0,6,2086
1845,0,204,0,6,2046
131582,0,185,1,9,1859
63497,0,193,1,7,1937
15800,0,196,0,6,1966
130388,0,186,0,6,1866
15236,0,219,1,7,2197
95867,1,182,0,8,1828
61417,1,186,0,8,1868
56802,0,206,0,6,2066
26041,0,217,1,7,2177
67052,0,188,0,6,1886
60126,0,217,1,7,2177
137285,0,184,0,6,1846
112841,1,196,0,8,1968
63398,1,184,0,8,1848
45185,0,207,1,7,2077
108098,0,202,0,6,2026
78579,1,218,0,8,2188
81132,0,193,1,7,1937
37873,0,197,1,7,1977
68323,0,195,1,7,1957
66152,1,218,0,8,2188
52989,0,185,1,9,1859
39772,0,187,1,9,1879
98651,0,180,0,6,1806
93515,0,188,0,6,1886
109133,0,186,0,6,1866
55129,1,199,1,2,1992
12051,0,182,0,6,1826
144432,1,217,1,2,2172
11738,0,190,0,6,1906
89508,0,188,0,6,1886
76193,0,180,0,6,1806
50294,0,196,0,6,1966
138807,0,216,0,6,2166
127161,1,184,0,8,1848
47412,0,189,1,9,1899
131280,0,195,1,7,1957
107332,0,206,0,6,2066
138566,1,192,0,8,1928
100509,0,205,1,7,2057
130667,0,214,0,6,2146
30332,0,205,1,7,2057
133056,0,212,0,6,2126
93278,0,204,0,6,2046
121214,1,191,1,2,1912
129471,0,214,0,6,2146
59969,1,202,0,8,2028
79050,0,185,1,9,1859
50143,0,181,1,9,1819
77744,0,215,1,7,2157
110170,1,209,1,2,2092
60309,0,195,1,7,1957
141563,0,211,1,7,2117
18307,0,206,0,6,2066
102619,1,216,0,8,2168
91078,0,185,1,9,1859
548,0,194,0,6,1946
139249,0,180,0,6,1806
36564,0,187,1,9,1879
86255,1,184,0,8,1848
49610,0,208,0,6,2086
86209,0,219,1,7,2197
19416,1,196,0,8,1968
52469,0,213,1,7,2137
29091,0,201,1,7,2017
138418,0,217,1,7,2177
49885,0,196,0,6,1966
110726,0,185,1,9,1859
39995,1,209,1,2,2092
107100,0,183,1,9,1839
57312,0,217,1,7,2177
40279,0,197,1,7,1977
31885,0,200,0,6,2006
10791,0,216,0,6,2166
10445,0,181,1,9,1819
10789,0,216,0,6,2166
67459,0,189,1,9,1899
112576,1,209,1,2,2092
119844,0,214,0,6,2146
34512,0,182,0,6,1826
74420,0,203,1,7,2037
83159,1,195,1,2,1952
11926,0,209,1,7,2097
32749,1,206,0,8,2068
118689,0,219,1,7,2197
98765,0,191,1,9,1919
76469,0,207,1,7,2077
44499,0,218,0,6,2186
7653,0,183,1,9,1839
89496,0,187,1,9,1879
137711,0,187,1,9,1879
86967,0,215,1,7,2157
29972,0,209,1,7,2097
19405,0,195,1,7,1957
29841,0,196,0,6,1966
62579,0,182,0,6,1826
57423,1,188,0,8,1888
106946,1,208,0,8,2088
112388,1,190,0,8,1908
128364,1,184,0,8,1848
43545,0,203,1,7,2037
11097,0,207,1,7,2077
30748,1,207,1,2,2072
85541,1,192,0,8,1928
143381,0,192,0,6,1926
129877,0,215,1,7,2157
128624,1,210,0,8,2108
65358,1,219,1,2,2192
126663,1,214,0,8,2148
114075,0,199,1,7,1997
106605,1,214,0,8,2148
84160,0,215,1,7,2157
95847,1,180,0,8,1808
137539,0,210,0,6,2106
97978,0,193,1,7,1937
128503,0,198,0,6,1986
142334,0,208,0,6,2086
114942,1,205,1,2,2052
22039,0,218,0,6,2186
96518,0,207,1,7,2077
85765,1,215,1,2,2152
142777,0,212,0,6,2126
144046,0,219,1,7,2197
28730,0,205,1,7,2057
81749,0,214,0,6,2146
91346,0,211,1,7,2117
42041,0,213,1,7,2137
129810,0,208,0,6,2086
114843,0,195,1,7,1957
4479,1,186,0,8,1868
93100,1,186,0,8,1868
76519,0,212,0,6,2126
79960,0,196,0,6,1966
128119,1,200,0,8,2008
69416,0,184,0,6,1846
16634,0,199,1,7,1997
129252,0,193,1,7,1937
31220,0,214,0,6,2146
114,0,191,1,9,1919
122204,0,210,0,6,2106
89785,0,216,0,6,2166
133389,0,205,1,7,2057
47892,0,197,1,7,1977
19761,1,191,1,2,1912
96899,0,205,1,7,2057
106707,0,184,0,6,1846
79249,1,205,1,2,2052
37056,1,196,0,8,1968
85661,1,204,0,8,2048
100345,0,189,1,9,1899
52690,0,195,1,7,1957
72879,0,209,1,7,2097
99115,1,186,0,8,1868
48897,1,217,1,2,2172
86657,0,184,0,6,1846
126315,0,180,0,6,1806
40597,1,189,1,2,1892
61181,0,202,0,6,2026
31424,0,194,0,6,1946
121493,0,219,1,7,2197
92509,0,207,1,7,2077
72536,1,215,1,2,2152
115486,0,219,1,7,2197
142074,0,182,0,6,1826
66041,0,207,1,7,2077
114516,0,203,1,7,2037
56385,0,204,0,6,2046
99023,0,217,1,7,2177
66233,1,186,0,8,1868
121986,0,188,0,6,1886
91601,0,197,1,7,1977
142432,0,218,0,6,2186
25271,1,180,0,8,1808
83452,1,184,0,8,1848
33075,0,199,1,7,1997
75670,0,208,0,6,2086
129600,0,187,1,9,1879
13133,0,210,0,6,2106
50608,0,188,0,6,1886
68098,0,212,0,6,2126
107420,0,215,1,7,2157
15393,0,195,1,7,1957
78733,0,193,1,7,1937
85908,0,189,1,9,1899
112622,0,214,0,6,2146
71825,0,184,0,6,1846
91496,1,186,0,8,1868
135267,0,183,1,9,1839
108809,0,193,1,7,1937
76864,0,207,1,7,2077
68485,0,211,1,7,2117
108517,0,204,0,6,2046
97873,0,182,0,6,1826
92559,0,212,0,6,2126
30786,0,211,1,7,2117
30186,0,191,1,9,1919
80849,1,204,0,8,2048
48352,1,203,1,2,2032
121009,1,210,0,8,2108
7790,0,197,1,7,1977
76741,0,195,1,7,1957
44615,1,190,0,8,1908
41055,0,195,1,7,1957
131566,0,183,1,9,1839
125450,0,213,1,7,2137
24718,0,205,1,7,2057
42801,0,209,1,7,2097
134139,0,200,0,6,2006
1003,0,200,0,6,2006
144006,0,215,1,7,2157
39992,0,209,1,7,2097
106601,1,213,1,2,2132
44781,0,207,1,7,2077
59178,0,203,1,7,2037
82713,0,190,0,6,1906
127338,0,202,0,6,2026
141774,1,192,0,8,1928
112767,0,188,0,6,1886
77408,0,181,1,9,1819
129690,0,196,0,6,1966
108605,0,213,1,7,2137
37189,0,209,1,7,2097
92002,0,197,1,7,1977
109081,0,180,0,6,1806
121342,1,204,0,8,2048
61254,0,210,0,6,2106
78670,0,187,1,9,1879
133549,1,181,1,2,1812
57805,0,186,0,6,1866
109008,0,213,1,7,2137
60979,0,182,0,6,1826
61664,0,211,1,7,2117
102807,0,195,1,7,1957
78919,0,212,0,6,2126
40463,0,216,0,6,2166
3235,0,182,0,6,1826
42120,0,181,1,9,1819
4139,0,192,0,6,1926
122798,1,189,1,2,1892
81797,0,219,1,7,2197
112577,0,209,1,7,2097
19664,0,181,1,9,1819
96067,1,202,0,8,2028
76990,0,219,1,7,2197
116151,0,206,0,6,2066
19632,1,218,0,8,2188
9195,0,217,1,7,2177
36285,0,199,1,7,1997
115730,0,204,0,6,2046
120221,0,212,0,6,2126
52254,1,192,0,8,1928
79382,0,218,0,6,2186
78945,0,214,0,6,2146
58501,1,215,1,2,2152
23206,0,214,0,6,2146
89425,0,180,0,6,1806
17046,1,200,0,8,2008
132448,0,191,1,9,1919
140018,0,217,1,7,2177
62161,0,180,0,6,1806
132801,0,187,1,9,1879
99528,1,188,0,8,1888
2435,0,182,0,6,1826
108611,0,214,0,6,2146
135354,1,192,0,8,1928
41303,0,180,0,6,1806
119670,1,197,1,2,1972
138307,0,206,0,6,2066
98576,0,213,1,7,2137
32994,1,191,1,2,1912
13764,0,193,1,7,1937
49010,1,188,0,8,1888
37973,0,207,1,7,2077
52769,0,203,1,7,2037
10224,0,199,1,7,1997
465,1,186,0,8,1868
66135,0,217,1,7,2177
31685,0,180,0,6,1806
90936,0,211,1,7,2117
114911,0,202,0,6,2026
19821,1,197,1,2,1972
3462,0,205,1,7,2057
59778,0,182,0,6,1826
45619,0,210,0,6,2106
109394,0,212,0,6,2126
84335,0,192,0,6,1926
98150,0,210,0,6,2106
120774,0,187,1,9,1879
35959,0,207,1,7,2077
31223,0,214,0,6,2146
25856,1,199,1,2,1992
38916,0,181,1,9,1819
74853,0,206,0,6,2066
21118,0,206,0,6,2066
85681,1,206,0,8,2068
89771,1,214,0,8,2148
98916,0,207,1,7,2077
130317,0,219,1,7,2197
112193,0,211,1,7,2117
39046,0,194,0,6,1946
11352,1,192,0,8,1928
39998,0,209,1,7,2097
103235,0,197,1,7,1977
144834,0,217,1,7,2177
134221,0,208,0,6,2086
56024,0,208,0,6,2086
59675,0,212,0,6,2126
83128,0,192,0,6,1926
37161,0,206,0,6,2066
8489,1,186,0,8,1868
112227,1,214,0,8,2148
137191,0,215,1,7,2157
124087,0,197,1,7,1977
21290,0,183,1,9,1839
56846,0,210,0,6,2106
136318,0,208,0,6,2086
141208,1,216,0,8,2168
64633,1,187,1,2,1872
121091,0,219,1,7,2197
11579,0,215,1,7,2157
146352,0,209,1,7,2097
38031,0,213,1,7,2137
54199,1,186,0,8,1868
104873,1,201,1,2,2012
122292,1,218,0,8,2188
50043,0,211,1,7,2117
72929,1,214,0,8,2148
102541,0,208,0,6,2086
57922,0,197,1,7,1977
79449,0,185,1,9,1859
25321,0,185,1,9,1859
99354,0,210,0,6,2106
120701,0,180,0,6,1806
87810,1,219,1,2,2192
30403,1,212,0,8,2128
40205,0,190,0,6,1906
104046,0,198,0,6,1986
68583,1,181,1,2,1812
43412,1,190,0,8,1908
98023,0,197,1,7,1977
37564,0,207,1,7,2077
9227,1,180,0,8,1808
121106,1,180,0,8,1808
56701,1,196,0,8,1968
16781,1,214,0,8,2148
107014,1,214,0,8,2148
126548,0,203,1,7,2037
70202,0,182,0,6,1826
118040,0,194,0,6,1946
21820,0,196,0,6,1966
49566,0,204,0,6,2046
10248,0,202,0,6,2026
33302,0,181,1,9,1819
75188,0,200,0,6,2006
2695,0,208,0,6,2086
9352,0,192,0,6,1926
140637,0,199,1,7,1997
70561,0,218,0,6,2186
80412,1,201,1,2,2012
59975,0,202,0,6,2026
60666,0,191,1,9,1919
51765,1,183,1,2,1832
91537,0,190,0,6,1906
127078,0,216,0,6,2166
79982,0,198,0,6,1986
119045,0,214,0,6,2146
32727,0,204,0,6,2046
89950,0,192,0,6,1926
121301,0,199,1,7,1997
4514,0,190,0,6,1906
16892,0,185,1,9,1859
2611,0,200,0,6,2006
145658,0,219,1,7,2197
43885,1,197,1,2,1972
142008,0,215,1,7,2157
33005,0,192,0,6,1926
11940,0,211,1,7,2117
100259,0,180,0,6,1806
110011,0,193,1,7,1937
53160,1,202,0,8,2028
29359,0,188,0,6,1886
128236,0,211,1,7,2117
6751,0,213,1,7,2137
85370,0,215,1,7,2157
128898,0,197,1,7,1977
50707,0,198,0,6,1986
113737,0,205,1,7,2057
71892,0,191,1,9,1919
59485,0,193,1,7,1937
141187,0,213,1,7,2137
57058,1,191,1,2,1912
136279,0,204,0,6,2046
58888,0,214,0,6,2146
61681,1,212,0,8,2128
125305,0,199,1,7,1997
114514,0,202,0,6,2026
94950,0,211,1,7,2117
37557,1,206,0,8,2068
70258,0,188,0,6,1886
139457,0,201,1,7,2017
107053,0,218,0,6,2186
6188,0,197,1,7,1977
80472,1,207,1,2,2072
18150,0,190,0,6,1906
102120,0,206,0,6,2066
105942,0,187,1,9,1879
75564,1,197,1,2,1972
42032,1,212,0,8,2128
16609,1,196,0,8,1968
21740,0,188,0,6,1886
25034,1,197,1,2,1972
136263,0,202,0,6,2026
59891,0,194,0,6,1946
32858,0,217,1,7,2177
123450,0,214,0,6,2146
748,0,214,0,6,2146
108709,0,183,1,9,1839
69105,0,193,1,7,1937
86324,0,190,0,6,1906
21223,0,217,1,7,2177
129722,0,199,1,7,1997
28188,0,191,1,9,1919
111412,0,213,1,7,2137
49346,0,182,0,6,1826
51717,0,218,0,6,2186
11705,1,187,1,2,1872
13677,0,184,0,6,1846
127782,1,206,0,8,2068
106381,1,191,1,2,1912
56320,1,198,0,8,1988
81315,0,211,1,7,2117
89848,1,182,0,8,1828
145283,1,182,0,8,1828
10448,0,182,0,6,1826
4107,0,189,1,9,1899
85557,1,194,0,8,1948
73958,0,197,1,7,1977
32637,1,195,1,2,1952
15199,0,216,0,6,2166
45205,0,209,1,7,2097
58620,0,187,1,9,1879
74740,0,195,1,7,1957
87811,0,219,1,7,2197
110151,0,207,1,7,2077
117453,0,216,0,6,2166
106502,0,203,1,7,2037
89747,1,212,0,8,2128
82956,0,215,1,7,2157
95898,0,185,1,9,1859
37771,0,187,1,9,1879
110890,0,201,1,7,2017
100361,0,191,1,9,1919
37657,1,216,0,8,2168
82807,0,200,0,6,2006
41485,0,198,0,6,1986
7249,0,183,1,9,1839
133148,1,181,1,2,1812
99142,0,189,1,9,1899
85087,0,187,1,9,1879
34556,0,187,1,9,1879
124671,0,216,0,6,2166
5274,0,186,0,6,1866
102963,0,210,0,6,2106
51117,0,199,1,7,1997
169,0,196,0,6,1966
37164,1,207,1,2,2072
49657,0,213,1,7,2137
135281,0,184,0,6,1846
18362,0,211,1,7,2117
19426,0,197,1,7,1977
24570,0,190,0,6,1906
39227,0,213,1,7,2137
91089,0,186,0,6,1866
142107,1,185,1,2,1852
136439,0,180,0,6,1806
13,0,181,1,9,1819
36815,1,212,0,8,2128
1675,0,187,1,9,1879
59109,0,196,0,6,1966
84823,1,201,1,2,2012
27275,0,180,0,6,1806
98408,0,196,0,6,1966
11721,1,189,1,2,1892
29796,0,192,0,6,1926
118468,0,197,1,7,1977
56606,0,186,0,6,1866
130693,1,216,0,8,2168
81993,0,198,0,6,1986
123437,0,213,1,7,2137
136679,0,204,0,6,2046
60881,0,213,1,7,2137
63859,0,190,0,6,1906
57979,0,203,1,7,2037
44599,1,188,0,8,1888
108602,1,213,1,2,2132
88542,0,212,0,6,2126
43455,0,194,0,6,1946
82359,0,195,1,7,1957
22102,0,184,0,6,1846
138861,0,181,1,9,1819
