,index
117086,24266
117087,73449
117088,33229
117089,144876
117090,136160
117091,31091
117092,91771
117093,74648
117094,16891
117095,10833
117096,38720
117097,73404
117098,128121
117099,139173
117100,88444
117101,88624
117102,25120
117103,63552
117104,120310
117105,7438
117106,61374
117107,128924
117108,125275
117109,24186
117110,119286
117111,63377
117112,78814
117113,123499
117114,44689
117115,60224
117116,44268
117117,66557
117118,95844
117119,18822
117120,107934
117121,145975
117122,139131
117123,82127
117124,36266
117125,25854
117126,5141
117127,132353
117128,83794
117129,112308
117130,130924
117131,24048
117132,112990
117133,44128
117134,5661
117135,22209
117136,105560
117137,19664
117138,76435
117139,39755
117140,7890
117141,107719
117142,45328
117143,137698
117144,137152
117145,76202
117146,65764
117147,58181
117148,125587
117149,89786
117150,42771
117151,61739
117152,3115
117153,107646
117154,70556
117155,50664
117156,108599
117157,114573
117158,81274
117159,114803
117160,14853
117161,7827
117162,26888
117163,33804
117164,45165
117165,98345
117166,4870
117167,36833
117168,51238
117169,81938
117170,140994
117171,137406
117172,69127
117173,130304
117174,25840
117175,25609
117176,976
117177,134669
117178,122164
117179,85499
117180,144950
117181,115944
117182,56964
117183,30204
117184,103458
117185,118975
117186,53422
117187,73882
117188,32767
117189,6772
117190,34605
117191,8786
117192,118276
117193,53718
117194,74096
117195,143811
117196,5889
117197,3166
117198,11086
117199,67079
117200,118261
117201,62745
117202,32874
117203,30330
117204,40084
117205,108585
117206,73481
117207,40804
117208,138677
117209,8247
117210,93406
117211,126220
117212,86350
117213,28207
117214,68023
117215,30190
117216,76800
117217,22360
117218,139820
117219,108751
117220,145825
117221,22548
117222,138601
117223,108469
117224,91456
117225,65965
117226,11348
117227,80076
117228,57417
117229,56442
117230,62514
117231,17055
117232,71950
117233,65921
117234,109619
117235,32401
117236,110523
117237,144240
117238,137458
117239,24710
117240,124787
117241,139819
117242,35695
117243,113054
117244,48718
117245,73132
117246,78990
117247,8686
117248,42942
117249,118201
117250,59122
117251,42548
117252,48068
117253,99400
117254,132192
117255,80426
117256,74031
117257,6324
117258,20511
117259,94462
117260,2737
117261,8771
117262,117272
117263,98647
117264,49403
117265,131233
117266,70835
117267,133379
117268,7148
117269,110144
117270,29473
117271,17435
117272,31983
117273,31546
117274,44526
117275,134697
117276,103507
117277,2390
117278,28022
117279,107983
117280,47206
117281,123037
117282,50207
117283,75469
117284,127794
117285,45756
117286,84824
117287,39181
117288,60642
117289,117228
117290,144153
117291,120579
117292,51952
117293,123966
117294,89035
117295,90925
117296,77371
117297,107264
117298,100973
117299,120978
117300,48944
117301,97961
117302,2643
117303,141500
117304,65322
117305,71671
117306,117945
117307,119256
117308,108852
117309,11753
117310,85075
117311,59250
117312,85543
117313,29103
117314,122926
117315,103394
117316,59044
117317,6150
117318,7378
117319,122201
117320,93373
117321,82292
117322,106012
117323,8987
117324,83077
117325,73956
117326,103243
117327,105950
117328,131738
117329,50728
117330,92597
117331,125848
117332,61782
117333,91133
117334,125853
117335,8618
117336,69821
117337,57767
117338,99144
117339,89660
117340,136228
117341,53605
117342,32852
117343,106025
117344,142180
117345,82556
117346,48439
117347,10076
117348,2675
117349,79370
117350,86221
117351,117989
117352,143891
117353,133568
117354,134877
117355,71296
117356,113604
117357,50501
117358,5187
117359,63770
117360,29517
117361,71412
117362,71582
117363,75871
117364,102177
117365,8283
117366,82485
117367,109303
117368,95372
117369,89648
117370,39948
117371,90945
117372,22090
117373,131818
117374,82352
117375,84222
117376,45830
117377,29772
117378,111323
117379,120080
117380,99909
117381,84842
117382,91052
117383,129240
117384,16307
117385,127674
117386,75788
117387,62213
117388,3576
117389,94074
117390,26898
117391,16293
117392,17114
117393,89466
117394,108371
117395,26715
117396,63899
117397,90632
117398,44921
117399,117248
117400,67310
117401,24182
117402,30685
117403,67597
117404,51497
117405,95495
117406,30947
117407,30798
117408,19046
117409,26841
117410,97421
117411,91963
117412,112977
117413,86003
117414,102074
117415,55927
117416,88805
117417,140415
117418,126419
117419,103337
117420,65652
117421,132106
117422,65235
117423,76629
117424,54923
117425,128264
117426,64881
117427,11037
117428,24498
117429,19244
117430,139295
117431,80947
117432,87013
117433,101707
117434,87639
117435,32853
117436,80596
117437,67852
117438,96703
117439,60202
117440,143201
117441,2196
117442,2009
117443,8878
117444,48759
117445,95315
117446,24215
117447,135953
117448,78720
117449,64705
117450,51876
117451,23126
117452,115131
117453,122173
117454,109117
117455,129421
117456,24346
117457,117749
117458,4941
117459,97920
117460,111260
117461,25066
117462,55475
117463,91574
117464,83131
117465,125196
117466,59821
117467,103198
117468,75362
117469,53511
117470,56065
117471,137976
117472,97644
117473,6962
117474,47761
117475,34005
117476,28326
117477,1980
117478,11113
117479,34398
117480,144515
117481,133424
117482,103678
117483,71406
117484,101331
117485,244
117486,76621
117487,5408
117488,54394
117489,10534
117490,18355
117491,29084
117492,73791
117493,2986
117494,55086
117495,54241
117496,14340
117497,138271
117498,67914
117499,134304
117500,85410
117501,48048
117502,120134
117503,104453
117504,145325
117505,8498
117506,44367
117507,139523
117508,110650
117509,57126
117510,102537
117511,98127
117512,26124
117513,31738
117514,56763
117515,144437
117516,6115
117517,67783
117518,116039
117519,140774
117520,99895
117521,89754
117522,88980
117523,9079
117524,91085
117525,118753
117526,55995
117527,127017
117528,141871
117529,30312
117530,124215
117531,98655
117532,144510
117533,106111
117534,108822
117535,120384
117536,4818
117537,125683
117538,140432
117539,74588
117540,45189
117541,104372
117542,103252
117543,54358
117544,139876
117545,7098
117546,53833
117547,6683
117548,31721
117549,35792
117550,97424
117551,64233
117552,97606
117553,112155
117554,5673
117555,87232
117556,126523
117557,138240
117558,63531
117559,5611
117560,52305
117561,18217
117562,67636
117563,39135
117564,102535
117565,120785
117566,136402
117567,98342
117568,69221
117569,69062
117570,143565
117571,144809
117572,129847
117573,122460
117574,105296
117575,74687
117576,83089
117577,106865
117578,6194
117579,113050
117580,40754
117581,6055
117582,105826
117583,95341
117584,45330
117585,74709
117586,108748
117587,57094
117588,49917
117589,88406
117590,84735
117591,15107
117592,126307
117593,63768
117594,32291
117595,99796
117596,114620
117597,45898
117598,119251
117599,58209
117600,55488
117601,22448
117602,94915
117603,135470
117604,25229
117605,59130
117606,97009
117607,20884
117608,27915
117609,107117
117610,122264
117611,77103
117612,103344
117613,26580
117614,19633
117615,24425
117616,106345
117617,135728
117618,121659
117619,145819
117620,117805
117621,6633
117622,52340
117623,103930
117624,134247
117625,79608
117626,77081
117627,38199
117628,101063
117629,131983
117630,76269
117631,70477
117632,135171
117633,72275
117634,59931
117635,18631
117636,114974
117637,5327
117638,26824
117639,123684
117640,146190
117641,87696
117642,79992
117643,69520
117644,107541
117645,98268
117646,92
117647,76322
117648,21277
117649,141546
117650,72506
117651,95616
117652,63739
117653,88334
117654,19390
117655,22806
117656,20438
117657,100488
117658,134
117659,3367
117660,68589
117661,22301
117662,32871
117663,112515
117664,135793
117665,40708
117666,50351
117667,118608
117668,5712
117669,131675
117670,15747
117671,56232
117672,24777
117673,25832
117674,107352
117675,123423
117676,132087
117677,81373
117678,131316
117679,84793
117680,137970
117681,67650
117682,75216
117683,67337
117684,127267
117685,38627
117686,131424
117687,27246
117688,65299
117689,144440
117690,49354
117691,68810
117692,454
117693,144471
117694,56623
117695,144091
117696,45311
117697,75893
117698,99928
117699,135962
117700,76661
117701,143716
117702,98169
117703,81044
117704,122125
117705,60049
117706,143887
117707,70431
117708,59551
117709,47362
117710,45411
117711,114336
117712,135654
117713,46235
117714,125192
117715,143110
117716,134614
117717,46662
117718,90045
117719,71643
117720,135852
117721,52121
117722,5119
117723,22211
117724,87983
117725,29795
117726,82123
117727,145719
117728,83916
117729,132031
117730,44600
117731,95965
117732,121259
117733,146116
117734,48074
117735,126093
117736,89317
117737,34180
117738,51441
117739,138836
117740,110337
117741,44054
117742,45617
117743,30671
117744,82050
117745,104655
117746,39627
117747,72890
117748,85189
117749,77088
117750,128520
117751,129359
117752,46181
117753,54112
117754,49345
117755,143154
117756,86588
117757,109425
117758,25923
117759,112674
117760,9016
117761,137509
117762,66225
117763,62675
117764,29023
117765,53731
117766,142555
117767,4862
117768,119489
117769,37227
117770,130105
117771,77938
117772,134637
117773,72239
117774,130949
117775,69234
117776,140950
117777,19616
117778,20663
117779,136850
117780,35835
117781,122192
117782,133093
117783,130296
117784,3859
117785,1628
117786,66349
117787,132456
117788,139061
117789,121207
117790,63429
117791,714
117792,87785
117793,123649
117794,75821
117795,134417
117796,126999
117797,141251
117798,83160
117799,68598
117800,27456
117801,141064
117802,72006
117803,42819
117804,79357
117805,80797
117806,99988
117807,102174
117808,2304
117809,128388
117810,59307
117811,114443
117812,75706
117813,11357
117814,54745
117815,25047
117816,135087
117817,16552
117818,15005
117819,82492
117820,144661
117821,114998
117822,52518
117823,21107
117824,63339
117825,60875
117826,3205
117827,77388
117828,111040
117829,137098
117830,6991
117831,78631
117832,64425
117833,37587
117834,3891
117835,83791
117836,64489
117837,23585
117838,78964
117839,108568
117840,87295
117841,142667
117842,51915
117843,16287
117844,57838
117845,145503
117846,47631
117847,118529
117848,17228
117849,103704
117850,35471
117851,52372
117852,121183
117853,94047
117854,14440
117855,9282
117856,1159
117857,122843
117858,41236
117859,119531
117860,52715
117861,133134
117862,14343
117863,29162
117864,108078
117865,44120
117866,79738
117867,722
117868,44720
117869,1892
117870,138940
117871,120193
117872,10146
117873,44611
117874,99710
117875,3433
117876,3479
117877,133023
117878,114852
117879,48568
117880,68423
117881,28477
117882,64215
117883,21999
117884,132437
117885,49942
117886,22442
117887,51850
117888,85901
117889,14149
117890,116445
117891,109556
117892,123022
117893,87239
117894,132441
117895,12527
117896,14278
117897,1351
117898,28305
117899,38813
117900,138927
117901,26634
117902,140576
117903,75243
117904,77753
117905,836
117906,79332
117907,132365
117908,53994
117909,96571
117910,131752
117911,23625
117912,134042
117913,111765
117914,65135
117915,54056
117916,133400
117917,96739
117918,86747
117919,2858
117920,122848
117921,87997
117922,6575
117923,38663
117924,83021
117925,12451
117926,8780
117927,85301
117928,98102
117929,106384
117930,103773
117931,18268
117932,84599
117933,3927
117934,59102
117935,121849
117936,13358
117937,86452
117938,136399
117939,135283
117940,32543
117941,17730
117942,14069
117943,29666
117944,106492
117945,139775
117946,49695
117947,21922
117948,76924
117949,124733
117950,90012
117951,37311
117952,101602
117953,35765
117954,124533
117955,105222
117956,83694
117957,69649
117958,40667
117959,127827
117960,81120
117961,103397
117962,95459
117963,46528
117964,22764
117965,110160
117966,86750
117967,5736
117968,58957
117969,98558
117970,64574
117971,18505
117972,87543
117973,131394
117974,82360
117975,103933
117976,68518
117977,101875
117978,57364
117979,52546
117980,11695
117981,58313
117982,143721
117983,125119
117984,43927
117985,142566
117986,88458
117987,105379
117988,14004
117989,60313
117990,111794
117991,24781
117992,68050
117993,58153
117994,76109
117995,61843
117996,102572
117997,72787
117998,15999
117999,124024
118000,122816
118001,60277
118002,15017
118003,25992
118004,65317
118005,130199
118006,56975
118007,10860
118008,37404
118009,27162
118010,140663
118011,35829
118012,84321
118013,102076
118014,47633
118015,4719
118016,93071
118017,48505
118018,95607
118019,50906
118020,84137
118021,5170
118022,94586
118023,15518
118024,40021
118025,90460
118026,143008
118027,110426
118028,30261
118029,69536
118030,4163
118031,104717
118032,3913
118033,13367
118034,112924
118035,101786
118036,81443
118037,3304
118038,140309
118039,138872
118040,108766
118041,71284
118042,108853
118043,58793
118044,130852
118045,26097
118046,22375
118047,46540
118048,52879
118049,111682
118050,26171
118051,84169
118052,141419
118053,22124
118054,121390
118055,21377
118056,121155
118057,78942
118058,103626
118059,102786
118060,98839
118061,19487
118062,128334
118063,107557
118064,104609
118065,58202
118066,91303
118067,4948
118068,101444
118069,123193
118070,125382
118071,83931
118072,135036
118073,40372
118074,137247
118075,27249
118076,25492
118077,82379
118078,88563
118079,60330
118080,94588
118081,97456
118082,108538
118083,119965
118084,24007
118085,130097
118086,104844
118087,90542
118088,81072
118089,101089
118090,48739
118091,51406
118092,36599
118093,79329
118094,76067
118095,130330
118096,5337
118097,80140
118098,67396
118099,76767
118100,113292
118101,129074
118102,12231
118103,7923
118104,142936
118105,121777
118106,64818
118107,25030
118108,24745
118109,17799
118110,121615
118111,75725
118112,62250
118113,94446
118114,2300
118115,99931
118116,117133
118117,4258
118118,79731
118119,44307
118120,31240
118121,120071
118122,121490
118123,115905
118124,58035
118125,17485
118126,132657
118127,30945
118128,39996
118129,36127
118130,31145
118131,28676
118132,2982
118133,69693
118134,46218
118135,126904
118136,88456
118137,6712
118138,47117
118139,72384
118140,102675
118141,105630
118142,131516
118143,4749
118144,7691
118145,146153
118146,107761
118147,3662
118148,124386
